,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
134298,1.5294117647058822,2.736842105263158,0.13577023498694518,2.4210526315789473,0.12010443864229765,0.3157894736842105,0.015665796344647518,0.3684210526315789,0.018276762402088774,0.5
179797,0.96,1.6,0.12244897959183673,1.4666666666666666,0.11224489795918367,0.13333333333333333,0.01020408163265306,0.5333333333333333,0.04081632653061224,0.28
113491,1.037037037037037,2.3333333333333335,0.13592233009708737,2.25,0.13106796116504854,0.08333333333333333,0.0048543689320388345,0.5833333333333334,0.03398058252427184,0.2962962962962963
22360,0.45161290322580644,1.75,0.07291666666666667,1.75,0.07291666666666667,0.0,0.0,1.25,0.052083333333333336,0.5483870967741935
49358,0.6046511627906976,1.5294117647058822,0.09059233449477352,1.5294117647058822,0.09059233449477352,0.0,0.0,0.11764705882352941,0.006968641114982578,0.4883720930232558
79934,0.8666666666666667,2.6,0.11304347826086956,2.6,0.11304347826086956,0.0,0.0,1.2,0.05217391304347826,0.5
224599,0.8043478260869565,2.466666666666667,0.115625,2.2,0.103125,0.26666666666666666,0.0125,0.7333333333333333,0.034375,0.5652173913043478
204519,1.1904761904761905,2.5,0.11627906976744186,2.4,0.11162790697674418,0.1,0.004651162790697674,0.3,0.013953488372093023,0.7619047619047619
56006,0.9032258064516129,1.8666666666666667,0.10810810810810811,1.8,0.10424710424710425,0.06666666666666667,0.003861003861003861,0.5333333333333333,0.03088803088803089,0.3548387096774194
139006,0.7383177570093458,5.266666666666667,0.09887359198998748,5.133333333333334,0.09637046307884856,0.13333333333333333,0.0025031289111389237,3.2,0.060075093867334166,0.11214953271028037
247318,0.9090909090909091,1.7647058823529411,0.1282051282051282,1.7058823529411764,0.12393162393162394,0.058823529411764705,0.004273504273504274,0.4117647058823529,0.029914529914529916,0.2727272727272727
206507,0.8857142857142857,1.9375,0.11439114391143912,1.875,0.11070110701107011,0.0625,0.0036900369003690036,0.4375,0.025830258302583026,0.08571428571428572
113265,0.8275862068965517,1.8461538461538463,0.09195402298850575,1.7692307692307692,0.08812260536398467,0.07692307692307693,0.0038314176245210726,0.8461538461538461,0.0421455938697318,0.41379310344827586
219614,0.6610169491525424,2.2941176470588234,0.10077519379844961,2.2941176470588234,0.10077519379844961,0.0,0.0,0.7058823529411765,0.031007751937984496,0.11864406779661017
224622,0.575,3.8333333333333335,0.0954356846473029,3.3333333333333335,0.08298755186721991,0.5,0.012448132780082987,1.3333333333333333,0.03319502074688797,0.45
112433,1.0285714285714285,2.769230769230769,0.13382899628252787,2.6923076923076925,0.13011152416356878,0.07692307692307693,0.0037174721189591076,0.8461538461538461,0.040892193308550186,0.08571428571428572
105553,1.4444444444444444,2.6,0.12871287128712872,2.5,0.12376237623762376,0.1,0.0049504950495049506,0.5,0.024752475247524754,0.5
224472,0.8333333333333334,2.0,0.1214574898785425,1.9333333333333333,0.11740890688259109,0.06666666666666667,0.004048582995951417,0.6,0.03643724696356275,0.19444444444444445
107585,1.087719298245614,2.8181818181818183,0.1180952380952381,2.727272727272727,0.11428571428571428,0.09090909090909091,0.0038095238095238095,1.0909090909090908,0.045714285714285714,0.15789473684210525
42946,0.875,1.75,0.11244979919678715,1.6875,0.10843373493975904,0.0625,0.004016064257028112,0.375,0.024096385542168676,0.21875
110203,0.5945945945945946,1.8333333333333333,0.09016393442622951,1.5833333333333333,0.0778688524590164,0.25,0.012295081967213115,1.0,0.04918032786885246,0.2702702702702703
26115,0.8285714285714286,1.7058823529411764,0.1288888888888889,1.411764705882353,0.10666666666666667,0.29411764705882354,0.022222222222222223,0.4117647058823529,0.03111111111111111,0.2571428571428571
74101,0.72,1.6363636363636365,0.09090909090909091,1.6363636363636365,0.09090909090909091,0.0,0.0,0.45454545454545453,0.025252525252525252,0.56
265811,1.280701754385965,3.4761904761904763,0.15766738660907129,3.1904761904761907,0.1447084233261339,0.2857142857142857,0.012958963282937365,0.7142857142857143,0.032397408207343416,0.40350877192982454
116213,0.509090909090909,1.75,0.10526315789473684,1.375,0.08270676691729323,0.375,0.022556390977443608,0.75,0.045112781954887216,0.3090909090909091
223377,0.825,1.736842105263158,0.12595419847328243,1.5263157894736843,0.11068702290076336,0.21052631578947367,0.015267175572519083,0.47368421052631576,0.03435114503816794,0.15
91284,0.3111111111111111,1.1666666666666667,0.06140350877192982,1.0,0.05263157894736842,0.16666666666666666,0.008771929824561403,1.1666666666666667,0.06140350877192982,0.3111111111111111
101787,0.5151515151515151,0.9444444444444444,0.07692307692307693,0.7777777777777778,0.06334841628959276,0.16666666666666666,0.013574660633484163,0.3888888888888889,0.03167420814479638,0.5151515151515151
27857,0.7352941176470589,3.5714285714285716,0.10460251046025104,3.2857142857142856,0.09623430962343096,0.2857142857142857,0.008368200836820083,1.1428571428571428,0.03347280334728033,0.7058823529411765
188825,0.5333333333333333,1.1428571428571428,0.07384615384615385,1.0952380952380953,0.07076923076923076,0.047619047619047616,0.003076923076923077,0.9047619047619048,0.05846153846153846,0.4444444444444444
80866,1.1666666666666667,1.4736842105263157,0.12612612612612611,1.4736842105263157,0.12612612612612611,0.0,0.0,0.3157894736842105,0.02702702702702703,0.5416666666666666
239572,1.0,3.0833333333333335,0.14453125,2.8333333333333335,0.1328125,0.25,0.01171875,0.75,0.03515625,0.13513513513513514
224817,1.3076923076923077,11.333333333333334,0.15315315315315314,10.333333333333334,0.13963963963963963,1.0,0.013513513513513514,1.3333333333333333,0.018018018018018018,0.5384615384615384
21735,1.2105263157894737,1.5333333333333334,0.12994350282485875,1.4666666666666666,0.12429378531073447,0.06666666666666667,0.005649717514124294,0.3333333333333333,0.02824858757062147,0.3157894736842105
74197,0.4857142857142857,1.5454545454545454,0.07234042553191489,1.4545454545454546,0.06808510638297872,0.09090909090909091,0.00425531914893617,0.5454545454545454,0.02553191489361702,0.7714285714285715
219600,0.6226415094339622,1.2222222222222223,0.08571428571428572,1.1481481481481481,0.08051948051948052,0.07407407407407407,0.005194805194805195,0.7037037037037037,0.04935064935064935,0.49056603773584906
122581,2.5,3.75,0.156794425087108,3.75,0.156794425087108,0.0,0.0,0.6666666666666666,0.027874564459930314,0.6111111111111112
88119,0.5555555555555556,1.6666666666666667,0.08287292817679558,1.3333333333333333,0.06629834254143646,0.3333333333333333,0.016574585635359115,1.0,0.049723756906077346,0.6296296296296297
236399,1.4705882352941178,1.6666666666666667,0.13089005235602094,1.5333333333333334,0.12041884816753927,0.13333333333333333,0.010471204188481676,0.26666666666666666,0.020942408376963352,0.8235294117647058
290062,0.84,1.6153846153846154,0.12574850299401197,1.5384615384615385,0.11976047904191617,0.07692307692307693,0.005988023952095809,0.6923076923076923,0.05389221556886228,0.36
220200,0.8918918918918919,2.0625,0.11418685121107267,1.9375,0.10726643598615918,0.125,0.006920415224913495,0.75,0.04152249134948097,0.2702702702702703
261900,0.5909090909090909,1.3541666666666667,0.08530183727034121,1.2083333333333333,0.07611548556430446,0.14583333333333334,0.009186351706036745,0.5,0.031496062992125984,0.23636363636363636
69707,0.6901408450704225,4.9,0.10698689956331878,4.3,0.09388646288209607,0.6,0.013100436681222707,1.7,0.03711790393013101,0.2535211267605634
36098,1.05,1.6153846153846154,0.12209302325581395,1.6153846153846154,0.12209302325581395,0.0,0.0,0.38461538461538464,0.029069767441860465,0.45
254488,0.45454545454545453,2.272727272727273,0.07142857142857142,2.0,0.06285714285714286,0.2727272727272727,0.008571428571428572,1.9090909090909092,0.06,0.6
214095,1.7777777777777777,1.8823529411764706,0.1461187214611872,1.7058823529411764,0.1324200913242009,0.17647058823529413,0.0136986301369863,0.29411764705882354,0.0228310502283105,0.4444444444444444
16530,1.12,2.5454545454545454,0.12612612612612611,2.3636363636363638,0.11711711711711711,0.18181818181818182,0.009009009009009009,0.5454545454545454,0.02702702702702703,0.56
26690,0.6862745098039216,2.5,0.09971509971509972,2.4285714285714284,0.09686609686609686,0.07142857142857142,0.002849002849002849,1.1428571428571428,0.045584045584045586,0.23529411764705882
216097,0.5555555555555556,2.272727272727273,0.10040160642570281,1.8181818181818181,0.08032128514056225,0.45454545454545453,0.020080321285140562,0.9090909090909091,0.040160642570281124,0.1111111111111111
262226,0.5882352941176471,0.6896551724137931,0.07246376811594203,0.5517241379310345,0.057971014492753624,0.13793103448275862,0.014492753623188406,0.3793103448275862,0.03985507246376811,0.38235294117647056
202810,0.868421052631579,2.0625,0.09649122807017543,1.9375,0.09064327485380116,0.125,0.005847953216374269,0.6875,0.03216374269005848,0.6052631578947368
69268,0.8214285714285714,2.3,0.10267857142857142,2.1,0.09375,0.2,0.008928571428571428,0.8,0.03571428571428571,0.5
210259,0.8857142857142857,2.9523809523809526,0.1203883495145631,2.6666666666666665,0.1087378640776699,0.2857142857142857,0.011650485436893204,0.9047619047619048,0.036893203883495145,0.35714285714285715
104739,0.8297872340425532,3.0,0.1196319018404908,2.769230769230769,0.11042944785276074,0.23076923076923078,0.009202453987730062,0.7692307692307693,0.03067484662576687,0.2127659574468085
535523,0.72,1.6363636363636365,0.1037463976945245,1.5909090909090908,0.10086455331412104,0.045454545454545456,0.002881844380403458,0.5909090909090909,0.037463976945244955,0.32
35692,1.4186046511627908,3.8125,0.14558472553699284,3.6875,0.14081145584725538,0.125,0.00477326968973747,1.25,0.0477326968973747,0.27906976744186046
112148,1.0769230769230769,1.75,0.11570247933884298,1.6875,0.1115702479338843,0.0625,0.004132231404958678,0.375,0.024793388429752067,0.4230769230769231
203806,0.8118811881188119,2.9285714285714284,0.11186903137789904,2.8214285714285716,0.1077762619372442,0.10714285714285714,0.004092769440654843,1.3928571428571428,0.05320600272851296,0.1485148514851485
215318,0.8214285714285714,1.2777777777777777,0.11274509803921569,1.1111111111111112,0.09803921568627451,0.16666666666666666,0.014705882352941176,0.05555555555555555,0.004901960784313725,0.7857142857142857
206585,1.3793103448275863,4.444444444444445,0.149812734082397,3.7777777777777777,0.12734082397003746,0.6666666666666666,0.02247191011235955,0.6666666666666666,0.02247191011235955,0.4827586206896552
27888,1.5833333333333333,3.1666666666666665,0.18446601941747573,2.6666666666666665,0.1553398058252427,0.5,0.02912621359223301,0.16666666666666666,0.009708737864077669,0.3333333333333333
241178,1.5769230769230769,5.125,0.15018315018315018,4.875,0.14285714285714285,0.25,0.007326007326007326,1.25,0.03663003663003663,0.5384615384615384
99501,0.68,2.125,0.1027190332326284,2.0,0.09667673716012085,0.125,0.006042296072507553,0.9375,0.045317220543806644,0.1
341382,1.1818181818181819,3.7142857142857144,0.14444444444444443,3.2857142857142856,0.12777777777777777,0.42857142857142855,0.016666666666666666,0.14285714285714285,0.005555555555555556,0.3181818181818182
68721,0.6571428571428571,1.4375,0.09829059829059829,1.4375,0.09829059829059829,0.0,0.0,0.3125,0.021367521367521368,0.5714285714285714
22884,0.7631578947368421,2.0714285714285716,0.09666666666666666,1.8571428571428572,0.08666666666666667,0.21428571428571427,0.01,0.8571428571428571,0.04,0.6052631578947368
276217,0.7108433734939759,1.3409090909090908,0.09365079365079365,1.2727272727272727,0.08888888888888889,0.06818181818181818,0.004761904761904762,0.5227272727272727,0.03650793650793651,0.2289156626506024
47939,0.4666666666666667,1.6153846153846154,0.07806691449814127,1.5384615384615385,0.07434944237918216,0.07692307692307693,0.0037174721189591076,1.0769230769230769,0.05204460966542751,0.4666666666666667
87161,0.7142857142857143,2.0588235294117645,0.09536784741144415,1.8823529411764706,0.08719346049046321,0.17647058823529413,0.008174386920980926,1.2941176470588236,0.05994550408719346,0.46938775510204084
79019,0.84,1.9090909090909092,0.11475409836065574,1.9090909090909092,0.11475409836065574,0.0,0.0,0.45454545454545453,0.0273224043715847,0.24
274219,0.6111111111111112,1.5714285714285714,0.08088235294117647,1.5714285714285714,0.08088235294117647,0.0,0.0,0.7857142857142857,0.04044117647058824,0.4444444444444444
56989,0.8,1.25,0.08438818565400844,1.1875,0.08016877637130802,0.0625,0.004219409282700422,0.5,0.03375527426160337,0.8
202990,1.2682926829268293,2.6,0.1440443213296399,2.5,0.13850415512465375,0.1,0.00554016620498615,0.7,0.038781163434903045,0.36585365853658536
80914,0.7368421052631579,2.3333333333333335,0.1037037037037037,2.25,0.1,0.08333333333333333,0.003703703703703704,1.0,0.044444444444444446,0.42105263157894735
189966,0.7068965517241379,1.4642857142857142,0.09879518072289156,1.3928571428571428,0.09397590361445783,0.07142857142857142,0.004819277108433735,0.8214285714285714,0.05542168674698795,0.22413793103448276
92578,0.5272727272727272,2.0714285714285716,0.0777479892761394,1.9285714285714286,0.07238605898123325,0.14285714285714285,0.005361930294906166,1.0,0.03753351206434316,0.6727272727272727
108573,0.9230769230769231,2.0,0.11940298507462686,1.9166666666666667,0.11442786069651742,0.08333333333333333,0.004975124378109453,0.25,0.014925373134328358,0.2692307692307692
270993,0.6031746031746031,2.0,0.0892018779342723,1.894736842105263,0.08450704225352113,0.10526315789473684,0.004694835680751174,0.6842105263157895,0.03051643192488263,0.49206349206349204
298736,1.2361111111111112,2.225,0.14285714285714285,2.075,0.1332263242375602,0.15,0.009630818619582664,0.725,0.04654895666131621,0.19444444444444445
255343,1.2352941176470589,1.4,0.10606060606060606,1.4,0.10606060606060606,0.0,0.0,0.4666666666666667,0.03535353535353535,0.5882352941176471
58554,0.7560975609756098,2.3846153846153846,0.125,2.3076923076923075,0.12096774193548387,0.07692307692307693,0.004032258064516129,0.46153846153846156,0.024193548387096774,0.36585365853658536
21638,0.3,1.3333333333333333,0.05660377358490566,1.3333333333333333,0.05660377358490566,0.0,0.0,1.7777777777777777,0.07547169811320754,0.275
233366,1.0526315789473684,2.0,0.10582010582010581,1.9,0.10052910052910052,0.1,0.005291005291005291,0.5,0.026455026455026454,0.7894736842105263
33439,0.9642857142857143,1.9285714285714286,0.10588235294117647,1.9285714285714286,0.10588235294117647,0.0,0.0,0.2857142857142857,0.01568627450980392,0.4642857142857143
66623,1.5,1.9285714285714286,0.1447721179624665,1.8928571428571428,0.14209115281501342,0.03571428571428571,0.002680965147453083,0.4642857142857143,0.03485254691689008,0.1111111111111111
40129,1.2413793103448276,4.0,0.16071428571428573,3.4444444444444446,0.13839285714285715,0.5555555555555556,0.022321428571428572,0.3333333333333333,0.013392857142857142,0.1724137931034483
102858,1.0,1.5714285714285714,0.09691629955947137,1.4642857142857142,0.09030837004405286,0.10714285714285714,0.006607929515418502,0.21428571428571427,0.013215859030837005,0.5909090909090909
301321,0.9473684210526315,2.0,0.09703504043126684,2.0,0.09703504043126684,0.0,0.0,0.3333333333333333,0.016172506738544475,0.5263157894736842
127490,0.43243243243243246,1.3333333333333333,0.07441860465116279,1.3333333333333333,0.07441860465116279,0.0,0.0,0.5833333333333334,0.03255813953488372,0.2972972972972973
183364,0.9534883720930233,2.9285714285714284,0.12058823529411765,2.7142857142857144,0.11176470588235295,0.21428571428571427,0.008823529411764706,0.6428571428571429,0.026470588235294117,0.46511627906976744
88791,0.8928571428571429,1.3888888888888888,0.1016260162601626,1.3333333333333333,0.0975609756097561,0.05555555555555555,0.0040650406504065045,0.4444444444444444,0.032520325203252036,0.5
58096,1.2580645161290323,1.8571428571428572,0.12074303405572756,1.8571428571428572,0.12074303405572756,0.0,0.0,0.14285714285714285,0.009287925696594427,0.5161290322580645
221274,0.5111111111111111,1.9166666666666667,0.07395498392282958,1.5833333333333333,0.06109324758842444,0.3333333333333333,0.012861736334405145,1.8333333333333333,0.0707395498392283,0.28888888888888886
210240,0.78125,2.7777777777777777,0.0859106529209622,2.7777777777777777,0.0859106529209622,0.0,0.0,0.6666666666666666,0.020618556701030927,0.46875
122439,0.6666666666666666,1.6666666666666667,0.1092896174863388,1.4166666666666667,0.09289617486338798,0.25,0.01639344262295082,0.5833333333333334,0.03825136612021858,0.06666666666666667
94215,0.8484848484848485,1.8666666666666667,0.1111111111111111,1.7333333333333334,0.10317460317460317,0.13333333333333333,0.007936507936507936,0.26666666666666666,0.015873015873015872,0.2727272727272727
271366,1.6805555555555556,2.42,0.14684466019417475,2.34,0.14199029126213591,0.08,0.0048543689320388345,0.6,0.03640776699029126,0.25
252177,1.5714285714285714,2.357142857142857,0.13253012048192772,2.2142857142857144,0.12449799196787148,0.14285714285714285,0.008032128514056224,0.42857142857142855,0.024096385542168676,0.8095238095238095
158832,0.4,1.2,0.07627118644067797,1.1333333333333333,0.07203389830508475,0.06666666666666667,0.00423728813559322,0.5333333333333333,0.03389830508474576,0.37777777777777777
301320,1.0,1.8,0.12640449438202248,1.48,0.10393258426966293,0.32,0.02247191011235955,0.44,0.03089887640449438,0.2222222222222222
260199,0.45714285714285713,1.3333333333333333,0.06557377049180328,1.0833333333333333,0.05327868852459016,0.25,0.012295081967213115,1.1666666666666667,0.05737704918032787,0.4
25271,0.9722222222222222,2.3333333333333335,0.11824324324324324,2.1333333333333333,0.10810810810810811,0.2,0.010135135135135136,0.3333333333333333,0.016891891891891893,0.2222222222222222
90172,0.6216216216216216,2.7058823529411766,0.10021786492374728,2.6470588235294117,0.09803921568627451,0.058823529411764705,0.002178649237472767,1.0588235294117647,0.0392156862745098,0.1891891891891892
233880,0.9347826086956522,3.5833333333333335,0.11375661375661375,3.4166666666666665,0.10846560846560846,0.16666666666666666,0.005291005291005291,1.1666666666666667,0.037037037037037035,0.391304347826087
30763,0.9047619047619048,1.9,0.11242603550295859,1.7,0.10059171597633136,0.2,0.011834319526627219,0.4,0.023668639053254437,0.6190476190476191
120363,0.9,3.272727272727273,0.11726384364820847,2.8181818181818183,0.10097719869706841,0.45454545454545453,0.016286644951140065,0.36363636363636365,0.013029315960912053,0.65
71459,0.9655172413793104,1.2173913043478262,0.11428571428571428,1.2173913043478262,0.11428571428571428,0.0,0.0,0.21739130434782608,0.02040816326530612,0.5517241379310345
74532,0.9354838709677419,2.9,0.1141732283464567,2.6,0.10236220472440945,0.3,0.011811023622047244,0.2,0.007874015748031496,0.2903225806451613
34684,1.4285714285714286,3.6363636363636362,0.16666666666666666,3.5454545454545454,0.1625,0.09090909090909091,0.004166666666666667,0.18181818181818182,0.008333333333333333,0.21428571428571427
92291,0.7878787878787878,2.3636363636363638,0.09665427509293681,2.0,0.08178438661710037,0.36363636363636365,0.01486988847583643,0.6363636363636364,0.026022304832713755,0.3333333333333333
22277,0.75,1.5,0.10843373493975904,1.3333333333333333,0.0963855421686747,0.16666666666666666,0.012048192771084338,0.3333333333333333,0.024096385542168676,0.625
136647,0.6666666666666666,3.2,0.09580838323353294,3.0,0.08982035928143713,0.2,0.005988023952095809,1.0,0.029940119760479042,0.2916666666666667
273237,0.8227848101265823,1.9696969696969697,0.10743801652892562,1.9090909090909092,0.10413223140495868,0.06060606060606061,0.003305785123966942,0.42424242424242425,0.023140495867768594,0.3037974683544304
70420,1.4,1.6666666666666667,0.14285714285714285,1.5714285714285714,0.1346938775510204,0.09523809523809523,0.00816326530612245,0.38095238095238093,0.0326530612244898,0.28
97463,1.2,2.1,0.10824742268041238,2.0,0.10309278350515463,0.1,0.005154639175257732,0.7,0.03608247422680412,0.37142857142857144
191616,0.9111111111111111,2.8275862068965516,0.1151685393258427,2.6206896551724137,0.10674157303370786,0.20689655172413793,0.008426966292134831,0.7586206896551724,0.03089887640449438,0.36666666666666664
46860,1.1515151515151516,1.8095238095238095,0.1417910447761194,1.7142857142857142,0.13432835820895522,0.09523809523809523,0.007462686567164179,0.2857142857142857,0.022388059701492536,0.21212121212121213
275248,1.25,13.333333333333334,0.13245033112582782,11.666666666666666,0.11589403973509933,1.6666666666666667,0.016556291390728478,2.6666666666666665,0.026490066225165563,0.46875
46497,1.5294117647058822,3.7142857142857144,0.14772727272727273,3.5714285714285716,0.14204545454545456,0.14285714285714285,0.005681818181818182,0.7142857142857143,0.028409090909090908,0.29411764705882354
223333,1.826086956521739,3.230769230769231,0.1810344827586207,3.076923076923077,0.1724137931034483,0.15384615384615385,0.008620689655172414,0.38461538461538464,0.021551724137931036,0.6086956521739131
187566,0.5416666666666666,1.368421052631579,0.0858085808580858,1.368421052631579,0.0858085808580858,0.0,0.0,0.9473684210526315,0.0594059405940594,0.14583333333333334
206621,1.1142857142857143,2.7857142857142856,0.13588850174216027,2.2857142857142856,0.11149825783972125,0.5,0.024390243902439025,0.2857142857142857,0.013937282229965157,0.5714285714285714
93807,0.7857142857142857,1.736842105263158,0.103125,1.6842105263157894,0.1,0.05263157894736842,0.003125,0.5263157894736842,0.03125,0.6428571428571429
154449,1.2777777777777777,1.4375,0.12169312169312169,1.25,0.10582010582010581,0.1875,0.015873015873015872,0.125,0.010582010582010581,0.7777777777777778
255338,1.1428571428571428,1.7142857142857142,0.10619469026548672,1.5714285714285714,0.09734513274336283,0.14285714285714285,0.008849557522123894,0.14285714285714285,0.008849557522123894,0.9047619047619048
98562,0.5,1.1666666666666667,0.07446808510638298,1.0833333333333333,0.06914893617021277,0.08333333333333333,0.005319148936170213,0.9166666666666666,0.05851063829787234,0.5714285714285714
102534,0.7567567567567568,4.0,0.11991434689507495,3.4285714285714284,0.10278372591006424,0.5714285714285714,0.017130620985010708,0.8571428571428571,0.02569593147751606,0.20270270270270271
36116,1.1290322580645162,3.5,0.14522821576763487,3.5,0.14522821576763487,0.0,0.0,1.2,0.04979253112033195,0.3225806451612903
89787,0.9795918367346939,2.0,0.11566265060240964,1.9583333333333333,0.11325301204819277,0.041666666666666664,0.0024096385542168677,0.6666666666666666,0.03855421686746988,0.24489795918367346
210618,1.4444444444444444,1.95,0.13541666666666666,1.95,0.13541666666666666,0.0,0.0,0.15,0.010416666666666666,0.7407407407407407
17622,1.0740740740740742,3.625,0.1277533039647577,3.25,0.1145374449339207,0.375,0.013215859030837005,1.125,0.039647577092511016,0.48148148148148145
188004,0.5428571428571428,1.1176470588235294,0.06985294117647059,0.9411764705882353,0.058823529411764705,0.17647058823529413,0.011029411764705883,1.6470588235294117,0.10294117647058823,0.7714285714285715
131871,0.8125,2.3636363636363638,0.09848484848484848,2.090909090909091,0.08712121212121213,0.2727272727272727,0.011363636363636364,0.18181818181818182,0.007575757575757576,0.59375
30762,1.2127659574468086,3.1666666666666665,0.14214463840399003,2.9444444444444446,0.13216957605985039,0.2222222222222222,0.00997506234413965,0.7222222222222222,0.032418952618453865,0.6170212765957447
112509,0.5,0.75,0.04918032786885246,0.75,0.04918032786885246,0.0,0.0,0.75,0.04918032786885246,0.9166666666666666
90008,0.640625,10.25,0.1025,10.0,0.1,0.25,0.0025,2.5,0.025,0.203125
267252,1.1176470588235294,1.8095238095238095,0.11046511627906977,1.8095238095238095,0.11046511627906977,0.0,0.0,0.3333333333333333,0.020348837209302327,0.14705882352941177
81615,1.0,2.3,0.11442786069651742,2.0,0.09950248756218906,0.3,0.014925373134328358,0.6,0.029850746268656716,0.0
210238,1.15,2.1904761904761907,0.13256484149855907,2.0952380952380953,0.12680115273775217,0.09523809523809523,0.005763688760806916,0.47619047619047616,0.02881844380403458,0.55
110788,0.7567567567567568,3.111111111111111,0.12727272727272726,2.888888888888889,0.11818181818181818,0.2222222222222222,0.00909090909090909,0.4444444444444444,0.01818181818181818,0.10810810810810811
70710,1.44,6.0,0.17560975609756097,5.833333333333333,0.17073170731707318,0.16666666666666666,0.004878048780487805,0.3333333333333333,0.00975609756097561,0.28
236442,0.875,1.5,0.11290322580645161,1.2857142857142858,0.0967741935483871,0.21428571428571427,0.016129032258064516,0.21428571428571427,0.016129032258064516,0.2916666666666667
202826,0.6521739130434783,1.7647058823529411,0.09523809523809523,1.6470588235294117,0.08888888888888889,0.11764705882352941,0.006349206349206349,0.8823529411764706,0.047619047619047616,0.43478260869565216
130366,1.064516129032258,2.357142857142857,0.12267657992565056,2.0,0.10408921933085502,0.35714285714285715,0.01858736059479554,0.42857142857142855,0.022304832713754646,0.5161290322580645
80640,1.1851851851851851,3.2,0.16080402010050251,2.9,0.1457286432160804,0.3,0.01507537688442211,0.2,0.010050251256281407,0.14814814814814814
275603,1.0,9.333333333333334,0.11715481171548117,8.333333333333334,0.10460251046025104,1.0,0.012552301255230125,3.0,0.03765690376569038,1.0357142857142858
111734,1.1333333333333333,2.8333333333333335,0.13178294573643412,2.6666666666666665,0.12403100775193798,0.16666666666666666,0.007751937984496124,0.9166666666666666,0.04263565891472868,0.03333333333333333
276771,0.7380952380952381,1.9375,0.10801393728222997,1.75,0.0975609756097561,0.1875,0.010452961672473868,0.875,0.04878048780487805,0.16666666666666666
19664,1.0833333333333333,3.5454545454545454,0.11746987951807229,3.3636363636363638,0.11144578313253012,0.18181818181818182,0.006024096385542169,1.8181818181818181,0.060240963855421686,0.4444444444444444
47472,0.875,1.9444444444444444,0.1320754716981132,1.6666666666666667,0.11320754716981132,0.2777777777777778,0.018867924528301886,0.2777777777777778,0.018867924528301886,0.075
26808,0.967741935483871,2.142857142857143,0.1276595744680851,1.7857142857142858,0.10638297872340426,0.35714285714285715,0.02127659574468085,0.5,0.029787234042553193,0.2903225806451613
118573,0.6851851851851852,12.333333333333334,0.11144578313253012,12.0,0.10843373493975904,0.3333333333333333,0.0030120481927710845,6.666666666666667,0.060240963855421686,0.24074074074074073
110209,0.9411764705882353,1.8823529411764706,0.10884353741496598,1.8235294117647058,0.1054421768707483,0.058823529411764705,0.003401360544217687,0.7647058823529411,0.04421768707482993,0.058823529411764705
96194,1.0434782608695652,1.411764705882353,0.11320754716981132,1.3529411764705883,0.10849056603773585,0.058823529411764705,0.0047169811320754715,0.23529411764705882,0.018867924528301886,0.2608695652173913
91002,0.46511627906976744,1.6666666666666667,0.07092198581560284,1.5,0.06382978723404255,0.16666666666666666,0.0070921985815602835,1.4166666666666667,0.06028368794326241,0.32558139534883723
105963,0.8205128205128205,2.4615384615384617,0.10702341137123746,2.3076923076923075,0.10033444816053512,0.15384615384615385,0.006688963210702341,0.7692307692307693,0.033444816053511704,0.10256410256410256
10219,0.6111111111111112,1.375,0.09401709401709402,1.3125,0.08974358974358974,0.0625,0.004273504273504274,1.3125,0.08974358974358974,0.16666666666666666
96099,0.6170212765957447,1.9333333333333333,0.0935483870967742,1.9333333333333333,0.0935483870967742,0.0,0.0,1.4,0.06774193548387097,0.0425531914893617
270444,1.3666666666666667,3.727272727272727,0.13355048859934854,3.5454545454545454,0.1270358306188925,0.18181818181818182,0.006514657980456026,0.8181818181818182,0.029315960912052116,0.3333333333333333
257531,0.5714285714285714,1.1428571428571428,0.07717041800643087,1.0952380952380953,0.07395498392282958,0.047619047619047616,0.003215434083601286,0.38095238095238093,0.02572347266881029,0.23809523809523808
37117,1.38,4.6,0.15065502183406113,4.133333333333334,0.13537117903930132,0.4666666666666667,0.015283842794759825,0.6,0.019650655021834062,0.16
136205,0.9411764705882353,1.7777777777777777,0.10158730158730159,1.5555555555555556,0.08888888888888889,0.2222222222222222,0.012698412698412698,0.7777777777777778,0.044444444444444446,0.5294117647058824
103114,0.7368421052631579,2.210526315789474,0.10824742268041238,2.0526315789473686,0.10051546391752578,0.15789473684210525,0.007731958762886598,0.8947368421052632,0.04381443298969072,0.14035087719298245
88881,0.8387096774193549,1.5294117647058822,0.11403508771929824,1.4705882352941178,0.10964912280701754,0.058823529411764705,0.0043859649122807015,0.29411764705882354,0.021929824561403508,0.7741935483870968
38154,0.8846153846153846,2.875,0.12921348314606743,2.75,0.12359550561797752,0.125,0.0056179775280898875,0.875,0.03932584269662921,0.19230769230769232
94525,1.0526315789473684,1.6666666666666667,0.09389671361502347,1.6666666666666667,0.09389671361502347,0.0,0.0,0.5,0.028169014084507043,0.5263157894736842
