,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD
70710,0.07804878048780488,0.7901836773196717,1.117488473231325,0.5208685937290986,38.64367816091954
236442,0.08602150537634409,0.8295613557843402,1.1731769201708264,0.5305631702712625,41.85
202826,0.050793650793650794,0.6374552583116766,0.9014978717104176,0.4819737005191116,50.442789968652036
130366,0.05947955390334572,0.689808981694763,0.9755372173595077,0.4955731465162907,42.925856591785795
80640,0.08040201005025126,0.8020075313873368,1.1342099280133373,0.5237916224452631,41.0060606060606
275603,0.06276150627615062,0.6860840306195224,0.9702693410297263,0.49448885680013327,32.693669658016006
111734,0.06201550387596899,0.7043607250604991,0.9961164901835046,0.49929927993144535,48.31104815864023
276771,0.05574912891986063,0.6678270969037458,0.9444501377615284,0.48990148153820845,29.419444444444444
19664,0.04819277108433735,0.6209204205650662,0.8781140799175228,0.47760969160675293,34.56467565831727
47472,0.06037735849056604,0.694995588420911,0.9828721869343219,0.4969037585524535,33.349830316742086
26808,0.06808510638297872,0.738024966423108,1.0437249168855076,0.507838683917823,43.239999999999995
118573,0.04819277108433735,0.6209204205650662,0.8781140799175228,0.47760969160675293,33.806179775280896
110209,0.05442176870748299,0.659828879073858,0.9331389496316869,0.4878243705090176,33.832081545064376
96194,0.07547169811320754,0.7770286898858113,1.0988845115895123,0.5176036714557629,42.4
91002,0.05319148936170213,0.6316139407998892,0.8932370012631206,0.4799884448738228,36.19979664463651
105963,0.056856187290969896,0.6951816970931011,0.9831353843426084,0.49701629488650295,38.11710288808664
10219,0.06837606837606838,0.7396002616336388,1.0459527207369814,0.5082356590218767,33.75526932084309
96099,0.05161290322580645,0.6425754631219991,0.9087389347953037,0.483318012649842,25.34033078880407
270444,0.05211726384364821,0.6457074498170094,0.9131682328565593,0.4841387172215138,39.239273384843
257531,0.05144694533762058,0.6415415518117004,0.9072767633979884,0.4830468214901344,45.640880641264964
37117,0.034934497816593885,0.5286548803640718,0.7476309016255964,0.45252944675701257,30.27803790412486
136205,0.050793650793650794,0.6374552583116766,0.9014978717104176,0.4819737005191116,42.1875
103114,0.041237113402061855,0.5743665268941905,0.8122769321068953,0.4651209928986583,38.41016548463357
88881,0.06578947368421052,0.7024393586862705,0.9933992677987828,0.498780218864739,46.0992700729927
38154,0.08426966292134831,0.79499841000477,1.1242975334937921,0.5226096719052581,54.609341825902334
94525,0.07511737089201878,0.7752025329784147,1.0963019357240507,0.5171493432074322,64.17307692307693
220548,0.024390243902439025,0.42769946138415077,0.6048583789091339,0.42170811177706025,33.30341200929436
210433,0.06130268199233716,0.7003009752518536,0.9903751369442767,0.4982619380083792,50.404128440366975
29758,0.05387205387205387,0.6564879518897745,0.9284141650970551,0.4869545413533999,28.50766423357664
110754,0.08205128205128205,0.8101914936669333,1.1457837984630928,0.5258086391713971,50.78885767790263
229967,0.07804878048780488,0.7901836773196717,1.117488473231325,0.5208685937290986,42.24242424242424
130426,0.07920792079207921,0.7960297521679913,1.125756071568467,0.5223151657549545,42.17927461139897
50478,0.06451612903225806,0.7184212081070996,1.016001016001524,0.5028792154370966,30.429783015750637
116481,0.04199475065616798,0.5796188448017747,0.8197048313256959,0.46654590660494394,41.097540090300484
254216,0.05415162454873646,0.637288932993131,0.9012626521891645,0.4815152509968029,27.97979797979798
283935,0.07582938388625593,0.7788678136179767,1.1014854253144228,0.5180609524937028,26.943029685681026
28412,0.03980099502487562,0.5642764926868786,0.7980074688861063,0.4623715292417698,34.29999686195751
30646,0.0653061224489796,0.7228063223242011,1.0222025039999039,0.503991744456809,35.0
61247,0.07511737089201878,0.7752025329784147,1.0963019357240507,0.5171493432074322,35.38001988071571
266791,0.02203856749311295,0.4198911048651824,0.5938156952201644,0.4208831380407397,47.929182879377436
190740,0.05128205128205128,0.6405126152203485,0.9058216273156765,0.48277680362864506,35.1
222116,0.07075471698113207,0.728464396767948,1.0302042296151677,0.5055552290657404,40.3296875
47056,0.045180722891566265,0.5821128942797497,0.8232319499226776,0.46649220312747697,30.936363636363637
250343,0.054982817869415807,0.6632213378317426,0.9379366108168787,0.4887062823095731,53.56397058823529
78398,0.02821869488536155,0.4751310967331989,0.6719368409052928,0.43729205072174143,31.948743739223254
227426,0.05190311418685121,0.6239177481057773,0.8823529411764706,0.4779114511061115,55.4311475409836
270416,0.06302521008403361,0.6875238727711586,0.9723055853282466,0.4948677363733756,42.29625468164794
216857,0.047337278106508875,0.6153846153846154,0.8702852691526739,0.47614062674493074,30.128066940859455
243341,0.027210884353741496,0.46656947481584343,0.659828879073858,0.43479809389571783,27.18285123966942
24196,0.0449438202247191,0.5996253511966891,0.847998304005088,0.4719355596278967,32.78993370979622
75441,0.06976744186046512,0.7233642332556182,1.0229915092057102,0.5042324928470935,48.375
291121,0.050335570469798654,0.6144239403892804,0.8689266695452383,0.47533890878159474,37.84126984126984
113162,0.04020100502512563,0.5671049640066687,0.8020075313873368,0.4631438988890792,43.620707656612524
181504,0.04177545691906005,0.5781034988239393,0.8175618084921537,0.4661352408456009,40.42777777777778
118354,0.07017543859649122,0.7492686492653552,1.059625885652035,0.5106671985393042,33.264437689969604
75892,0.08205128205128205,0.8101914936669333,1.1457837984630928,0.5258086391713971,53.35260115606937
222247,0.03546099290780142,0.5157106231293968,0.7293249574894728,0.4478061083267564,40.42890995260664
241124,0.05415162454873646,0.637288932993131,0.9012626521891645,0.4815152509968029,39.976847370119394
35694,0.04,0.565685424949238,0.8,0.46275642631951835,25.88206353668822
283495,0.08121827411167512,0.8060683549758054,1.1399527998065544,0.5247930734070094,61.25358422939068
79935,0.045714285714285714,0.6047431568147635,0.8552359741197579,0.4733049437612203,39.25576519916143
233940,0.049079754601226995,0.6266083599903659,0.886158040994738,0.47911489344312014,52.73152515723271
341983,0.05177993527508091,0.6436143893673038,0.9102081983817188,0.4835903861875115,34.333333333333336
112169,0.055944055944055944,0.6689936080056726,0.9460998335825321,0.49020380774523903,57.596221662468515
233171,0.06611570247933884,0.7272727272727273,1.02851895445316,0.5051230056823995,51.912248322147654
121584,0.06374501992031872,0.7141149482839229,1.009911044956485,0.5017848767843165,32.87469619227653
237385,0.04610951008645533,0.6073516944008986,0.8589250033520304,0.47400150043728123,46.484983380816715
56853,0.06694560669456066,0.7318229659941572,1.0349539637650413,0.5062735643081032,61.12356321839081
17769,0.06276150627615062,0.6860840306195224,0.9702693410297263,0.49448885680013327,35.745633187772924
96350,0.06015037593984962,0.693687975619296,0.9810229431759453,0.496568560075712,54.58892405063291
110794,0.08333333333333333,0.8164965809277261,1.1547005383792517,0.5273592321148182,46.457583547557846
22785,0.05442176870748299,0.659828879073858,0.9331389496316869,0.4878243705090176,51.35850622406639
111104,0.042492917847025496,0.5645324471212361,0.7983694431185242,0.4616150935828749,37.56634241245136
95147,0.09933774834437085,0.863153006472654,1.2206826881567392,0.5397447001523714,72.40573770491804
44457,0.050793650793650794,0.6374552583116766,0.9014978717104176,0.4819737005191116,58.64698492462311
96694,0.054982817869415807,0.6632213378317426,0.9379366108168787,0.4887062823095731,43.25262605042016
109524,0.04953560371517028,0.629511580291707,0.8902638145194516,0.4798815448094128,29.661528326745717
7156,0.06437768240343347,0.6948615819181192,0.9826826731206276,0.4967952848196818,32.04494461800625
100232,0.056140350877192984,0.6701662532667128,0.9477582044145477,0.49050756822642977,42.324109824109826
90396,0.05177993527508091,0.6436143893673038,0.9102081983817188,0.4835903861875115,51.68747323340471
193921,0.06787330316742081,0.713477241231741,1.0090091909944687,0.5016614635088364,36.833333333333336
45860,0.07547169811320754,0.7770286898858113,1.0988845115895123,0.5176036714557629,53.31927710843374
267466,0.01809954751131222,0.38052119532359524,0.53813823519705,0.40866773813170265,44.22873862158647
43444,0.08620689655172414,0.8040844011283461,1.137147065368355,0.5249120321533505,51.75
244623,0.048295454545454544,0.6407116072277477,0.9061030445113443,0.4831840985918125,37.15555555555556
207812,0.06504065040650407,0.7213357077339458,1.0201227409013411,0.5036188473198329,27.333333333333332
19915,0.0399002493765586,0.5649796412371589,0.7990018711022757,0.46256365775207603,51.51712955263595
190599,0.05363984674329502,0.6127633533453719,0.8665782448262421,0.47426501053754083,50.608536585365854
234406,0.07547169811320754,0.7770286898858113,1.0988845115895123,0.5176036714557629,55.240650406504066
73447,0.050473186119873815,0.6354411766316301,0.8986495300827686,0.48144400288548206,51.07222222222222
208416,0.0471976401179941,0.6144762981140549,0.8690007145497095,0.4758991883174583,46.530900134348414
234641,0.039603960396039604,0.5628780357842335,0.7960297521679913,0.4619891773224163,32.37179487179487
243981,0.04271356783919598,0.6025490242570855,0.8521330020990453,0.47327086921522893,26.21253090234858
267694,0.04481792717086835,0.5987849508520958,0.846809798439941,0.47171033628876513,40.27397930648769
179875,0.03333333333333333,0.5163977794943222,0.7302967433402214,0.44909050549831303,44.354767184035474
195575,0.057692307692307696,0.6577935144802719,0.9302605094190635,0.48699968471448857,40.23809523809524
60405,0.05536332179930796,0.6655122646461624,0.9411764705882353,0.489301084236452,45.70657395701643
27881,0.08982035928143713,0.8207634827468742,1.1607348488012053,0.5291233831764732,47.14466292134831
224238,0.052083333333333336,0.625,0.8838834764831844,0.47820397309874924,27.725373134328358
41692,0.06572769953051644,0.6783022163561129,0.9592641937585443,0.49224277432491853,67.38492871690428
105537,0.07804878048780488,0.7901836773196717,1.117488473231325,0.5208685937290986,41.42964071856287
22901,0.07211538461538461,0.7354355067681901,1.0400628679223047,0.5073594156453773,40.07058823529412
245322,0.07476635514018691,0.7733891912365308,1.0937374832394613,0.5166979342580029,39.233333333333334
238597,0.044444444444444446,0.5962847939999439,0.8432740427115678,0.4710397076615549,59.96671289875174
93845,0.05673758865248227,0.6737215368532152,0.9527861346806619,0.4914275771257548,48.175
79203,0.05673758865248227,0.6737215368532152,0.9527861346806619,0.4914275771257548,25.844577757268112
49962,0.043478260869565216,0.5897678246195885,0.8340576562282991,0.4692873731219282,30.666666666666668
132028,0.08376963350785341,0.8186312161546413,1.1577193684678746,0.52788354609157,57.00697350069735
78752,0.05818181818181818,0.6822422923379533,0.9648363026488435,0.4936267962551694,43.49241466498104
79356,0.049079754601226995,0.6266083599903659,0.886158040994738,0.47911489344312014,50.45238095238095
208299,0.060836501901140684,0.6976331523151158,0.9866022655651318,0.4975793393773378,41.56921487603306
218757,0.026490066225165563,0.4603482701187488,0.6510307670169275,0.43297518487939984,48.3974358974359
327282,0.052830188679245285,0.6081211398682972,0.8600131635675317,0.47297224272840177,41.93151147098516
267092,0.03219315895372234,0.5074891837564409,0.7176980864260105,0.4465730078142913,35.92896799477465
71736,0.0730593607305936,0.7645095721079945,1.0811798054391775,0.5144835439654073,39.31412213740458
237009,0.08695652173913043,0.8340576562282991,1.179535649239177,0.5316630637672505,36.8
31197,0.11678832116788321,0.9665953493282832,1.3669722523468175,0.5635364778925647,52.94310970081595
215343,0.042440318302387266,0.5826856325833838,0.8240419241993676,0.46737594867222937,28.518592297476758
252919,0.04155844155844156,0.5765999761251577,0.8154355063002009,0.46572743067144917,64.35131894484412
244261,0.03155818540433925,0.5024594344170622,0.7105849466949241,0.4451447096490935,45.243026289383906
131650,0.06779661016949153,0.7364596943186588,1.041511287846591,0.5074440102071892,38.11331679073615
125676,0.058823529411764705,0.6859943405700353,0.9701425001453319,0.49459268976147663,46.97304964539008
131936,0.06607929515418502,0.7039848816958981,0.9955849673999579,0.4991843597407842,67.75174337517434
48300,0.06956521739130435,0.746003846592251,1.0550087574332592,0.5098470553179164,52.253649635036496
114419,0.07075471698113207,0.728464396767948,1.0302042296151677,0.5055552290657404,62.562691131498475
275620,0.031936127744510975,0.5054592188852508,0.7148272825740325,0.4459971690591647,31.87359104046243
275267,0.04938271604938271,0.6285393610547089,0.8888888888888888,0.4796249331362629,39.42970401691332
223885,0.03931203931203931,0.5607997097862253,0.7930905553545754,0.46142035651180907,46.21626823338735
244817,0.06037735849056604,0.694995588420911,0.9828721869343219,0.4969037585524535,43.26604132680805
136196,0.054982817869415807,0.6632213378317426,0.9379366108168787,0.4887062823095731,54.38019093078759
245582,0.049689440993788817,0.6304883249912805,0.8916451401205645,0.48013922819324134,44.72222222222222
271594,0.02952029520295203,0.4859653913846296,0.6872588473400923,0.4404243953481435,41.815469645658325
98505,0.04923076923076923,0.6275716324421889,0.8875203139603666,0.47936938528335266,27.6479733357194
270956,0.05755395683453238,0.6785511437439767,0.9596162302465076,0.4926750870798223,37.23214285714286
264446,0.013769363166953529,0.33189592545800894,0.4693717190790861,0.39283491300477696,40.26045400238949
266861,0.027777777777777776,0.47140452079103173,0.6666666666666666,0.4362085839710631,46.65168539325843
178941,0.06986899563318777,0.7476309016255964,1.0573097607281436,0.5102559020182131,68.4119496855346
89747,0.02912621359223301,0.46738271463731684,0.6609789738588476,0.4336927958819218,30.399305555555557
341763,0.04155844155844156,0.5765999761251577,0.8154355063002009,0.46572743067144917,35.885802469135804
8404,0.05859375,0.6629126073623882,0.9375,0.48836132445106484,27.814292755051753
33089,0.05639097744360902,0.65033247714309,0.9197090092274488,0.4850097593586657,41.16666666666667
74268,0.0752212389380531,0.7996127381260577,1.1308231789041567,0.5226814962797175,42.053828306264506
220809,0.05357142857142857,0.6338656910463875,0.8964214570007952,0.4805947323355402,45.2191894127378
134252,0.06224066390041494,0.6832312780114154,0.9662349396012463,0.493737550166464,50.90238970588236
128949,0.05128205128205128,0.6405126152203485,0.9058216273156765,0.48277680362864506,40.91048986919723
130149,0.055350553505535055,0.6443051693813366,0.9111851088461804,0.48339749435678064,25.868181818181817
112029,0.045714285714285714,0.6047431568147635,0.8552359741197579,0.4733049437612203,47.025225338007004
98442,0.06666666666666667,0.7071067811865475,1.0,0.5,62.63297872340425
262165,0.026533996683250415,0.46072982697672543,0.6515703699002945,0.43308725137169773,33.53899883585565
22344,0.08196721311475409,0.784062560233975,1.1088319064318592,0.5198305786118949,45.75
190726,0.0399002493765586,0.5649796412371589,0.7990018711022757,0.46256365775207603,34.93560606060606
24508,0.08602150537634409,0.8295613557843402,1.1731769201708264,0.5305631702712625,42.44162141194725
116202,0.06694560669456066,0.7318229659941572,1.0349539637650413,0.5062735643081032,40.971428571428575
253709,0.05555555555555555,0.6454972243679028,0.9128709291752769,0.4837167010517215,36.160714285714285
101513,0.0469208211143695,0.6126716648539868,0.8664485777182117,0.47541916920302024,40.41904154016009
226640,0.07079646017699115,0.7525766947068778,1.0643041683803829,0.5114972456799937,57.184054611025246
244836,0.05693950177935943,0.6749192649753565,0.9544799780350297,0.49173719725712167,46.833333333333336
91574,0.06607929515418502,0.7039848816958981,0.9955849673999579,0.4991843597407842,51.075
81707,0.03980099502487562,0.5642764926868786,0.7980074688861063,0.4623715292417698,30.019949676491734
24351,0.06198347107438017,0.6818181818181818,0.9642365197998376,0.49336508013151875,57.07805429864253
302220,0.0440771349862259,0.5938156952201644,0.8397822097303648,0.4703765250183445,45.375
92521,0.10126582278481013,0.9000703207408192,1.272891654681168,0.5476615656895685,31.625119236883943
116221,0.0622568093385214,0.7057297462259694,0.9980525784828885,0.49964871265450206,34.48801210428306
86494,0.08080808080808081,0.8040302522073697,1.1370704872299224,0.5242906052487374,66.0
220832,0.06201550387596899,0.7043607250604991,0.9961164901835046,0.49929927993144535,52.16496350364964
280584,0.06130268199233716,0.7003009752518536,0.9903751369442767,0.4982619380083792,40.39285714285714
254298,0.043243243243243246,0.5881716976750462,0.8318003918560583,0.46885724410662133,31.133028397179338
101635,0.05904059040590406,0.6872588473400923,0.9719307827692591,0.49491787141430205,36.836774282943054
192827,0.03747072599531616,0.5475087286633239,0.7742942695933236,0.4577658236093889,48.665441176470594
11650,0.030737704918032786,0.4801382997483599,0.6790180953188889,0.43746562550619944,35.03589743589744
206148,0.07272727272727272,0.7627700713964739,1.0787197799411874,0.5140489769477772,34.047619047619044
53766,0.034782608695652174,0.5275043787166296,0.746003846592251,0.4522078456888825,49.525778880617594
193514,0.07272727272727272,0.7627700713964739,1.0787197799411874,0.5140489769477772,45.4319526627219
63956,0.06550218340611354,0.7009039702739966,0.9912279006826347,0.4983784962371747,19.950757575757574
238023,0.024630541871921183,0.42980119129593963,0.6078306738548308,0.42235292518192996,33.49762726488352
45184,0.06722689075630252,0.7333587976225691,1.037125957683463,0.5066614733769348,32.07692307692308
81406,0.07881773399014778,0.7940666671767441,1.1229798501497543,0.521829707558186,60.71080043859649
118639,0.05333333333333334,0.6531972647421809,0.9237604307034011,0.4860965043038218,40.37824914173615
10397,0.045845272206303724,0.6056089312835716,0.8564603641155027,0.4735362364595604,27.96474358974359
70280,0.043478260869565216,0.5710402407201607,0.8075728530872482,0.46342596339465403,55.24686520376176
172044,0.06374501992031872,0.7141149482839229,1.009911044956485,0.5017848767843165,32.33021077283372
274917,0.059574468085106386,0.6457718456202195,0.9132593022748191,0.48338052820644484,46.052419354838705
266396,0.012470771628994544,0.3158578367429821,0.44669043650375223,0.3873977401829084,23.73994858306939
180923,0.055944055944055944,0.6689936080056726,0.9460998335825321,0.49020380774523903,47.666666666666664
73360,0.07881773399014778,0.7940666671767441,1.1229798501497543,0.521829707558186,60.9802371541502
273510,0.04664723032069971,0.61088283865697,0.8639187954496621,0.4749429161440296,64.59299065420561
111881,0.051194539249146756,0.6196442885790207,0.8763093567554789,0.4767549135396482,41.06678895123004
112631,0.057692307692307696,0.6577935144802719,0.9302605094190635,0.48699968471448857,50.211009174311926
63841,0.06015037593984962,0.693687975619296,0.9810229431759453,0.496568560075712,40.32446808510638
245926,0.042440318302387266,0.5826856325833838,0.8240419241993676,0.46737594867222937,30.208333333333336
120342,0.07653061224489796,0.7576144084141581,1.0714285714285714,0.5130714991888808,49.0
227416,0.05351170568561873,0.6542886560876245,0.9253038911459843,0.4863812239423001,47.05864884929473
22305,0.07575757575757576,0.753778361444409,1.0660035817780522,0.5120865087530476,45.44410050983248
110565,0.05776173285198556,0.6797748618593398,0.9613468290017755,0.49299077024377685,45.15601284296555
188343,0.048701298701298704,0.6043672230190352,0.8547043234472845,0.4726008802061203,32.81262848751835
262341,0.06779661016949153,0.7364596943186588,1.041511287846591,0.5074440102071892,35.3786231884058
25522,0.10204081632653061,0.8748177652797064,1.2371791482634837,0.5426483884937565,47.07993730407524
132476,0.04419889502762431,0.5946353169977331,0.8409413299642188,0.4705967676518231,28.441808596918086
209869,0.04878048780487805,0.6246950475544243,0.8834522085987723,0.4786090469780796,42.611090708777084
125895,0.08139534883720931,0.7548294124240689,1.0674899923282326,0.5126877438145329,57.333333333333336
201582,0.06201550387596899,0.7043607250604991,0.9961164901835046,0.49929927993144535,64.5
33170,0.06465517241379311,0.6963575181639445,0.9847982464479191,0.49718758521190487,44.498360655737706
280794,0.029906542056074768,0.4891342724125945,0.6917403218673871,0.44133572067911386,26.81704260651629
244829,0.06299212598425197,0.7098852075328911,1.0039292882210538,0.5007082087772577,37.45540094103514
238042,0.026533996683250415,0.46072982697672543,0.6515703699002945,0.43308725137169773,33.69424620874219
127908,0.09259259259259259,0.8333333333333334,1.1785113019775793,0.5322848006530211,48.51219512195122
75938,0.05755395683453238,0.6785511437439767,0.9596162302465076,0.4926750870798223,46.333333333333336
69234,0.06944444444444445,0.7216878364870322,1.0206207261596576,0.5037971981564618,36.0
61557,0.056140350877192984,0.6701662532667128,0.9477582044145477,0.49050756822642977,27.204545454545453
52839,0.052805280528052806,0.64995557096191,0.9191759833942816,0.48524997871205316,48.643382352941174
342407,0.04678362573099415,0.611775290321498,0.8651809126974003,0.4751805752032969,57.0
219460,0.0399002493765586,0.5649796412371589,0.7990018711022757,0.46256365775207603,42.80964820619993
136215,0.04983388704318937,0.6113543594544169,0.8645856265563525,0.4745046223881518,39.83111566018424
58097,0.06349206349206349,0.7126966450997984,1.0079052613579391,0.5014240490943005,21.626146788990827
259857,0.06751054852320675,0.7349043394794006,1.0393116839386094,0.5070516144074836,57.34607969151671
223883,0.05970149253731343,0.6910947404650881,0.9773555548504418,0.4959032692983388,27.01742100768574
53609,0.04297994269340974,0.5677583730783484,0.8029315913582838,0.462513567225927,27.239111520548647
219620,0.049689440993788817,0.6304883249912805,0.8916451401205645,0.48013922819324134,49.07675438596491
122842,0.055350553505535055,0.6443051693813366,0.9111851088461804,0.48339749435678064,42.08617511520737
224869,0.05904059040590406,0.6872588473400923,0.9719307827692591,0.49491787141430205,42.49091627172196
58795,0.06779661016949153,0.7364596943186588,1.041511287846591,0.5074440102071892,53.1
43371,0.08602150537634409,0.8295613557843402,1.1731769201708264,0.5305631702712625,37.2123670212766
29920,0.07239819004524888,0.7610423906471905,1.0762764703941,0.5136171092916925,32.54022692109335
254427,0.04451038575667656,0.577778411828509,0.8171020660542649,0.46529409176962677,56.50502008032129
107551,0.032327586206896554,0.49239912322395957,0.6963575181639445,0.4410588143909482,33.421017593913454
238683,0.08163265306122448,0.8081220356417685,1.1428571428571428,0.5252990700743871,25.376455906821963
128752,0.05434782608695652,0.6384423980690614,0.902893898143269,0.48182509856557526,24.601616791944405
192978,0.04132231404958678,0.5567022142689041,0.787295821622217,0.4594274054972963,58.275735294117645
110983,0.08040201005025126,0.8020075313873368,1.1342099280133373,0.5237916224452631,39.04045801526718
101851,0.03418803418803419,0.5229763603684907,0.7396002616336388,0.45093974446947643,33.6
306700,0.07239819004524888,0.7610423906471905,1.0762764703941,0.5136171092916925,33.397808358817535
88245,0.07017543859649122,0.7492686492653552,1.059625885652035,0.5106671985393042,33.730744748567794
17874,0.09146341463414634,0.828236445561349,1.1713032141645454,0.5310041428393978,54.666666666666664
83119,0.08121827411167512,0.8060683549758054,1.1399527998065544,0.5247930734070094,39.4
46615,0.08648648648648649,0.8318003918560583,1.1763433953500924,0.5311110612269773,54.81481481481482
69824,0.09302325581395349,0.8626621856275073,1.2199885626608373,0.5386287901286195,46.81775700934579
81563,0.06986899563318777,0.7476309016255964,1.0573097607281436,0.5102559020182131,71.38946459412782
57618,0.05228758169934641,0.6467616667635546,0.9146591207600472,0.48441469338754467,41.16643723078289
367576,0.03818615751789976,0.5527108286827734,0.7816511499936504,0.4591997343122293,44.88270052301673
135658,0.06130268199233716,0.7003009752518536,0.9903751369442767,0.4982619380083792,32.991573033707866
236306,0.0851063829787234,0.8251369970070347,1.1669199319831565,0.529479509544947,40.84263565891473
30171,0.029850746268656716,0.4886777774252209,0.6910947404650881,0.4412045718908297,32.51470588235294
273250,0.03470715835140998,0.5269319375510274,0.7451942925321957,0.45204773973631635,35.21880742374127
69307,0.05555555555555555,0.6454972243679028,0.9128709291752769,0.4837167010517215,49.5
92496,0.10869565217391304,0.902893898143269,1.276884796138123,0.5496064083852441,33.30540166204986
23289,0.04199475065616798,0.5796188448017747,0.8197048313256959,0.46654590660494394,31.12751325397619
35934,0.03285420944558522,0.5126730688896012,0.72502920708711,0.4480398165129801,41.429424659985685
229296,0.047058823529411764,0.6135719910778963,0.8677218312746247,0.4756587047000975,42.5
227556,0.05860805860805861,0.6847367880174606,0.9683640522700839,0.4942691261269389,41.30339805825243
60308,0.07881773399014778,0.7940666671767441,1.1229798501497543,0.521829707558186,47.206005586592184
280951,0.03368421052631579,0.5191085476184402,0.7341303483857976,0.4498534977354692,43.18181818181818
230252,0.06722689075630252,0.7333587976225691,1.037125957683463,0.5066614733769348,49.34802259887006
128258,0.07239819004524888,0.7610423906471905,1.0762764703941,0.5136171092916925,51.86789911851126
29044,0.03755868544600939,0.5481509678620253,0.7752025329784147,0.45794309987566345,27.722195704057278
100178,0.058823529411764705,0.6859943405700353,0.9701425001453319,0.49459268976147663,56.04848484848485
224325,0.06382978723404255,0.6918984060216637,0.9784921095801633,0.4960175445711875,50.53870625662778
61277,0.08648648648648649,0.8318003918560583,1.1763433953500924,0.5311110612269773,49.85269640479361
268836,0.02618657937806874,0.4577036541524985,0.6472907152501879,0.4321974772767605,33.11774097526655
46495,0.07936507936507936,0.7715167498104595,1.0910894511799618,0.5166312287338417,56.0
18938,0.030592734225621414,0.4947139312824851,0.6996311511146017,0.4429351607861788,55.61953972442099
48019,0.06198347107438017,0.6818181818181818,0.9642365197998376,0.49336508013151875,37.72107081174439
78577,0.06611570247933884,0.7272727272727273,1.02851895445316,0.5051230056823995,66.0
178163,0.04747774480712166,0.6162969726170763,0.8715755371245493,0.4763830267401228,50.71311234966266
88797,0.06382978723404255,0.6918984060216637,0.9784921095801633,0.4960175445711875,37.861111111111114
222605,0.0443213296398892,0.5954583420518295,0.8421052631578947,0.4708178267332765,38.388125238640704
126872,0.06956521739130435,0.746003846592251,1.0550087574332592,0.5098470553179164,30.98951398135819
294178,0.05161290322580645,0.6425754631219991,0.9087389347953037,0.483318012649842,38.75
370050,0.07174887892376682,0.7576219580966055,1.0714392482918802,0.5127613546279275,55.75
224370,0.04794520547945205,0.5793241220216575,0.819288030372914,0.46488845941509044,50.941617357001974
80627,0.06666666666666667,0.7302967433402214,1.0327955589886444,0.5058878647216387,49.57956777996071
87163,0.03143418467583497,0.5014713126457782,0.709187531484698,0.4448635134825124,33.4456311533052
270439,0.08426966292134831,0.79499841000477,1.1242975334937921,0.5226096719052581,33.05052083333334
198112,0.05228758169934641,0.6467616667635546,0.9146591207600472,0.48441469338754467,41.24175824175825
45175,0.06722689075630252,0.7333587976225691,1.037125957683463,0.5066614733769348,47.6
37462,0.08040201005025126,0.8020075313873368,1.1342099280133373,0.5237916224452631,62.80496453900709
91844,0.06153846153846154,0.7016464154456235,0.9922778767136677,0.49860590953009354,38.894009216589865
59673,0.045845272206303724,0.6056089312835716,0.8564603641155027,0.4735362364595604,40.048508339206016
258802,0.07804878048780488,0.7901836773196717,1.117488473231325,0.5208685937290986,39.10185185185185
218708,0.046242774566473986,0.6082287370157644,0.8601653289127525,0.47423548401264254,26.615384615384617
93116,0.10191082802547771,0.9029322367729605,1.2769390151481954,0.5483492751295913,36.779582074521656
19850,0.06177606177606178,0.7029996402619949,0.9941916256019201,0.4989516845680113,38.13537906137184
121427,0.06349206349206349,0.7126966450997984,1.0079052613579391,0.5014240490943005,25.336462093862814
10223,0.05063291139240506,0.636445827340584,0.9000703207408192,0.48170828702071694,46.881573229030856
48219,0.08376963350785341,0.8186312161546413,1.1577193684678746,0.52788354609157,50.204325699745546
109909,0.07389162561576355,0.7444375004781977,1.0527936095153947,0.5096828942420552,29.7646484375
126542,0.05904059040590406,0.6872588473400923,0.9719307827692591,0.49491787141430205,33.89181976166832
96595,0.07547169811320754,0.7770286898858113,1.0988845115895123,0.5176036714557629,53.0
137920,0.0797872340425532,0.773565934694095,1.0939874362342092,0.517154629102141,53.42446043165468
188815,0.06722689075630252,0.7333587976225691,1.037125957683463,0.5066614733769348,48.57323420074349
21137,0.07407407407407407,0.769800358919501,1.0886621079036347,0.5158037429793887,36.32727272727273
266938,0.01680672268907563,0.36667939881128453,0.5185629788417315,0.40425201309243286,34.0
248024,0.07881773399014778,0.7940666671767441,1.1229798501497543,0.521829707558186,39.24666666666667
52160,0.07281553398058252,0.7389969586232199,1.0450995214374266,0.5082794936124503,39.112162162162164
242166,0.04819277108433735,0.6209204205650662,0.8781140799175228,0.47760969160675293,44.464285714285715
191941,0.045845272206303724,0.6056089312835716,0.8564603641155027,0.4735362364595604,58.166666666666664
34640,0.026929982046678635,0.4494161382839848,0.6355703979105537,0.42831510602702066,35.20251556016598
110543,0.06382978723404255,0.6918984060216637,0.9784921095801633,0.4960175445711875,37.15523144344015
268536,0.046242774566473986,0.6082287370157644,0.8601653289127525,0.47423548401264254,51.173071995900585
91166,0.05693950177935943,0.6749192649753565,0.9544799780350297,0.49173719725712167,32.77126288659794
213207,0.06504065040650407,0.7213357077339458,1.0201227409013411,0.5036188473198329,41.45014836795252
101733,0.06276150627615062,0.6860840306195224,0.9702693410297263,0.49448885680013327,38.928030303030305
265959,0.03747072599531616,0.5475087286633239,0.7742942695933236,0.4577658236093889,22.937792981122513
