,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
22277,0.3333333333333333,0.25,0.0240963855421686,4,0.75,0.6666666666666666,0.9411764705882352,0.8571428571428571,1.0625,1.1666666666666667,0.0963855421686747,0.8781140799175228,1.2418408411301325,0.5423699815079454,83.0,0.2805755395683453,0.1079136690647482,0.1151079136690647,0.0287769784172661,0.0575539568345323,0.1654676258992805,0.0935251798561151,0.014388489208633,0.0719424460431654,0.0071942446043165,0.1151079136690647,0,0.5971223021582733,0.4964028776978417,0.1654676258992805,0.0359712230215827,0,0.0,0,0,0.1566265060240964,0.0963855421686747,0.253012048192771,0.4698795180722891,1.2777777777777777,0.2771084337349397,29.38888888888889,3.8333333333333335,0.0,0.25,0.3333333333333333,1.9166666666666667,0.0,1.75,2.083333333333333,13.083333333333334,0.75,1.5,0.108433734939759,1.3333333333333333,0.0963855421686747,0.1666666666666666,0.0120481927710843,0.3333333333333333,0.0240963855421686,0.625
136647,1.2,0.2,0.0359281437125748,6,0.1666666666666666,0.4,0.85,1.0,1.1764705882352942,1.0,0.0898203592814371,0.8207634827468742,1.1607348488012053,0.5291233831764732,31.03679245283019,0.2421875,0.0546875,0.1171875,0.046875,0.09375,0.140625,0.09375,0.0,0.1484375,0.0,0.1171875,0,0.5703125,0.5234375,0.1171875,0.0078125,0,0.015625,0,0,0.1643835616438356,0.1643835616438356,0.3287671232876712,0.4246575342465753,2.571428571428572,0.2465753424657534,46.285714285714285,4.810702354423639,0.0,0.6,0.6,25.2,0.0,0.8,0.8,42.6,0.6666666666666666,3.2,0.0958083832335329,3.0,0.0898203592814371,0.2,0.0059880239520958,1.0,0.029940119760479,0.2916666666666667
273237,0.6666666666666666,0.0606060606060606,0.0363636363636363,22,0.0909090909090909,0.8787878787878788,0.9523809523809524,0.675,1.05,1.4814814814814814,0.0264462809917355,0.4599676596608552,0.6504925025453934,0.4328633616125782,28.92476190476191,0.210204081632653,0.0489795918367346,0.1285714285714285,0.0448979591836734,0.0408163265306122,0.2448979591836734,0.1142857142857142,0.010204081632653,0.0938775510204081,0.0204081632653061,0.1285714285714285,0,0.610204081632653,0.5040816326530613,0.0918367346938775,0.0591836734693877,0,0.0204081632653061,0,0,0.1872909698996655,0.0668896321070234,0.2541806020066889,0.3444816053511705,2.5,0.4013377926421405,300.0,12.247448713915892,0.0,0.4545454545454545,0.4545454545454545,7.575757575757576,0.0,7.151515151515151,7.424242424242424,108.21212121212122,0.8227848101265823,1.9696969696969695,0.1074380165289256,1.9090909090909087,0.1041322314049586,0.0606060606060606,0.0033057851239669,0.4242424242424242,0.0231404958677685,0.3037974683544304
70420,0.4761904761904761,0.0476190476190476,0.0408163265306122,10,0.1,0.8095238095238095,1.0,0.875,1.0,1.1428571428571428,0.0653061224489796,0.7228063223242011,1.022202503999904,0.503991744456809,30.625,0.1608040201005025,0.0351758793969849,0.1658291457286432,0.050251256281407,0.100502512562814,0.2010050251256281,0.1457286432160804,0.0150753768844221,0.0603015075376884,0.0150753768844221,0.1658291457286432,0,0.6080402010050251,0.5376884422110553,0.0854271356783919,0.0351758793969849,0,0.0351758793969849,0,0,0.2396694214876033,0.1652892561983471,0.4049586776859504,0.2644628099173554,1.6666666666666667,0.3305785123966942,66.66666666666667,5.773502691896258,0.0,0.6666666666666666,0.6666666666666666,3.238095238095238,0.0,6.809523809523809,6.809523809523809,29.476190476190474,1.4,1.6666666666666667,0.1428571428571428,1.5714285714285714,0.1346938775510204,0.0952380952380952,0.0081632653061224,0.3809523809523809,0.0326530612244898,0.28
191616,1.2413793103448276,0.1034482758620689,0.0505617977528089,36,0.0833333333333333,0.7241379310344828,0.912280701754386,0.6875,1.0961538461538465,1.4545454545454546,0.0224719101123595,0.423999152002544,0.5996253511966891,0.4221309125189324,42.9442263806481,0.2098976109215017,0.0563139931740614,0.1296928327645051,0.0614334470989761,0.0580204778156996,0.2184300341296928,0.0904436860068259,0.0034129692832764,0.1177474402730375,0.0051194539249146,0.1296928327645051,0,0.5767918088737202,0.5136518771331058,0.1058020477815699,0.0341296928327645,0,0.0443686006825938,0,0,0.1568047337278106,0.1005917159763313,0.257396449704142,0.363905325443787,2.327272727272727,0.378698224852071,297.8909090909091,12.204321142343582,0.0,0.6206896551724138,0.6206896551724138,10.79310344827586,0.0,5.206896551724138,5.586206896551724,115.75862068965516,0.9111111111111112,2.827586206896552,0.1151685393258427,2.6206896551724137,0.1067415730337078,0.2068965517241379,0.0084269662921348,0.7586206896551724,0.0308988764044943,0.3666666666666666
46860,0.4761904761904761,0.0952380952380952,0.0373134328358208,10,0.2,0.6190476190476191,1.0,0.8461538461538461,1.0,1.181818181818182,0.0522388059701492,0.6047078979069521,0.8551861104941365,0.4720199383068719,36.737941230826095,0.1869158878504672,0.0327102803738317,0.1682242990654205,0.0467289719626168,0.0467289719626168,0.2336448598130841,0.1121495327102803,0.0233644859813084,0.0794392523364486,0.0,0.1682242990654205,0,0.5794392523364486,0.5327102803738317,0.102803738317757,0.0607476635514018,0,0.0373831775700934,0,0,0.1935483870967742,0.0806451612903225,0.2741935483870967,0.3225806451612903,1.5625,0.4032258064516129,78.125,6.25,0.0,0.5714285714285714,0.5714285714285714,3.571428571428572,0.0,3.857142857142857,3.857142857142857,33.95238095238095,1.1515151515151516,1.809523809523809,0.1417910447761194,1.7142857142857142,0.1343283582089552,0.0952380952380952,0.0074626865671641,0.2857142857142857,0.0223880597014925,0.2121212121212121
275248,4.666666666666667,0.6666666666666666,0.0463576158940397,14,0.1428571428571428,0.0,0.9411764705882352,0.7083333333333334,1.0625,1.411764705882353,0.0529801324503311,0.6510307670169275,0.9206965402374976,0.485530891788608,36.66688982402448,0.1760299625468165,0.0561797752808988,0.1310861423220973,0.0524344569288389,0.0449438202247191,0.2397003745318352,0.1348314606741573,0.0299625468164794,0.0749063670411985,0.0112359550561797,0.1310861423220973,0,0.5955056179775281,0.5393258426966292,0.1048689138576779,0.0711610486891385,0,0.0636704119850187,0,0,0.2264150943396226,0.0754716981132075,0.3018867924528302,0.2955974842767295,1.8823529411764703,0.4025157232704403,120.47058823529412,7.761140001162655,0.0,0.3333333333333333,0.3333333333333333,38.333333333333336,0.0,0.3333333333333333,0.3333333333333333,41.333333333333336,1.25,13.333333333333334,0.1324503311258278,11.666666666666666,0.1158940397350993,1.6666666666666667,0.0165562913907284,2.6666666666666665,0.0264900662251655,0.46875
46497,0.7142857142857143,0.2857142857142857,0.0284090909090909,5,0.4,0.4285714285714285,1.0,0.8620689655172413,1.0,1.16,0.0852272727272727,0.799502686333539,1.1306675421666137,0.5237517810133417,44.232394366197184,0.1506849315068493,0.0342465753424657,0.1712328767123287,0.0342465753424657,0.0684931506849315,0.2397260273972602,0.1027397260273972,0.0205479452054794,0.1232876712328767,0.0,0.1712328767123287,0,0.5616438356164384,0.541095890410959,0.0890410958904109,0.0684931506849315,0,0.0205479452054794,0,0,0.1829268292682926,0.1219512195121951,0.3048780487804878,0.2682926829268293,1.0294117647058822,0.4268292682926829,36.02941176470589,4.244373438135827,0.0,0.7142857142857143,0.7142857142857143,9.285714285714286,0.0,2.0,2.0,18.714285714285715,1.5294117647058822,3.7142857142857135,0.1477272727272727,3.571428571428572,0.1420454545454545,0.1428571428571428,0.0056818181818181,0.7142857142857143,0.0284090909090909,0.2941176470588235
223333,1.2307692307692308,0.2307692307692307,0.0689655172413793,16,0.1875,0.3076923076923077,1.0,0.8823529411764706,1.0,1.1333333333333333,0.0689655172413793,0.7427813527082074,1.0504514628777804,0.5090366090832039,33.30619559651818,0.185,0.07,0.2,0.08,0.065,0.185,0.105,0.015,0.085,0.005,0.2,0,0.54,0.565,0.075,0.03,0,0.025,0,0,0.1944444444444444,0.1203703703703703,0.3148148148148148,0.3425925925925926,1.761904761904762,0.3425925925925926,65.19047619047619,5.7092239485974,0.0,0.7692307692307693,0.7692307692307693,4.769230769230769,0.0,4.384615384615385,4.384615384615385,23.0,1.826086956521739,3.230769230769231,0.1810344827586207,3.076923076923077,0.1724137931034483,0.1538461538461538,0.0086206896551724,0.3846153846153846,0.021551724137931,0.6086956521739131
187566,0.6842105263157895,0.1578947368421052,0.0429042904290429,13,0.2307692307692307,0.4736842105263157,0.9375,0.8888888888888888,1.0666666666666669,1.125,0.0495049504950495,0.6093333477767906,0.8617274844321391,0.4739546445873386,42.468385843763485,0.2254098360655737,0.0286885245901639,0.1065573770491803,0.0532786885245901,0.0901639344262295,0.1844262295081967,0.0942622950819672,0.0204918032786885,0.0901639344262295,0.0,0.1065573770491803,0,0.5942622950819673,0.5,0.1352459016393442,0.0327868852459016,0,0.0327868852459016,0,0,0.1586206896551724,0.1517241379310344,0.3103448275862069,0.3793103448275862,1.5517241379310345,0.3103448275862069,69.82758620689656,5.908789478687515,0.0,0.6842105263157895,0.6842105263157895,3.0526315789473686,0.0,5.2105263157894735,5.2631578947368425,35.36842105263158,0.5416666666666666,1.368421052631579,0.0858085808580858,1.368421052631579,0.0858085808580858,0.0,0.0,0.9473684210526316,0.0594059405940594,0.1458333333333333
206621,0.7857142857142857,0.1428571428571428,0.0383275261324041,11,0.1818181818181818,0.5714285714285714,0.8928571428571429,0.9523809523809524,1.12,1.05,0.0557491289198606,0.6678270969037458,0.9444501377615284,0.4899014815382084,41.26591001216052,0.248868778280543,0.090497737556561,0.1447963800904977,0.0497737556561085,0.0588235294117647,0.2217194570135746,0.0769230769230769,0.004524886877828,0.085972850678733,0.004524886877828,0.1447963800904977,0,0.6063348416289592,0.4705882352941176,0.1040723981900452,0.0090497737556561,0,0.0361990950226244,0,0,0.126865671641791,0.0970149253731343,0.2238805970149253,0.4104477611940298,1.8846153846153848,0.3656716417910448,92.34615384615384,6.795077403759057,0.0,0.5714285714285714,0.6428571428571429,6.857142857142857,0.0,3.357142857142857,3.571428571428572,45.71428571428572,1.1142857142857143,2.7857142857142856,0.1358885017421602,2.2857142857142856,0.1114982578397212,0.5,0.024390243902439,0.2857142857142857,0.0139372822299651,0.5714285714285714
93807,0.5789473684210527,0.1052631578947368,0.034375,11,0.1818181818181818,0.7894736842105263,0.9285714285714286,0.75,1.0769230769230769,1.3333333333333333,0.05,0.6324555320336759,0.8944271909999159,0.4806578420759763,59.50877192982456,0.2574626865671642,0.1007462686567164,0.1194029850746268,0.0410447761194029,0.0522388059701492,0.1940298507462686,0.1343283582089552,0.0186567164179104,0.0895522388059701,0.003731343283582,0.1194029850746268,0,0.6380597014925373,0.4962686567164179,0.0895522388059701,0.0597014925373134,0,0.0149253731343283,0,0,0.2105263157894736,0.0818713450292397,0.2923976608187134,0.4035087719298245,1.4444444444444444,0.3040935672514619,75.11111111111111,6.128258770283413,0.0,0.5789473684210527,0.5789473684210527,4.2105263157894735,0.0,4.631578947368421,4.631578947368421,35.68421052631579,0.7857142857142857,1.736842105263158,0.103125,1.6842105263157894,0.1,0.0526315789473684,0.003125,0.5263157894736842,0.03125,0.6428571428571429
154449,0.5,0.1875,0.0423280423280423,8,0.375,0.75,1.0,0.8125,1.0,1.2307692307692308,0.0846560846560846,0.8229511997978235,1.163828747925293,0.5289436354471284,45.1177797833935,0.2191780821917808,0.0958904109589041,0.136986301369863,0.0547945205479452,0.0684931506849315,0.2328767123287671,0.1438356164383561,0.0136986301369863,0.0342465753424657,0.0205479452054794,0.136986301369863,0,0.6643835616438356,0.4794520547945205,0.0753424657534246,0.0616438356164383,0,0.0616438356164383,0,0,0.2164948453608247,0.1030927835051546,0.3195876288659793,0.3298969072164948,1.619047619047619,0.3505154639175257,55.04761904761905,5.246313898711125,0.0,0.375,0.375,3.9375,0.0,2.3125,2.3125,18.9375,1.2777777777777777,1.4375,0.1216931216931216,1.25,0.1058201058201058,0.1875,0.0158730158730158,0.125,0.0105820105820105,0.7777777777777778
255338,0.7142857142857143,0.2142857142857142,0.0442477876106194,10,0.3,0.4285714285714285,1.0,0.8571428571428571,1.0,1.1666666666666667,0.0663716814159292,0.7055406512876979,0.9977851578566088,0.4995909447067068,50.85,0.217391304347826,0.1032608695652173,0.1195652173913043,0.0543478260869565,0.0434782608695652,0.233695652173913,0.0706521739130434,0.0108695652173913,0.1521739130434782,0.0,0.1195652173913043,0,0.5652173913043478,0.5054347826086957,0.0978260869565217,0.0652173913043478,0,0.0597826086956521,0,0,0.125,0.0769230769230769,0.2019230769230769,0.3846153846153846,1.5925925925925926,0.4134615384615384,68.48148148148148,5.851558829982037,0.0,0.4285714285714285,0.4285714285714285,4.357142857142857,0.0,2.142857142857143,2.2857142857142856,22.714285714285715,1.1428571428571428,1.7142857142857142,0.1061946902654867,1.5714285714285714,0.0973451327433628,0.1428571428571428,0.0088495575221238,0.1428571428571428,0.0088495575221238,0.9047619047619048
98562,0.3333333333333333,0.1666666666666666,0.0212765957446808,4,0.5,0.5833333333333334,0.9545454545454546,0.875,1.0476190476190477,1.1428571428571428,0.0744680851063829,0.7219948723811553,1.021054940485262,0.50397910419865,34.46666666666667,0.2894736842105263,0.1052631578947368,0.0855263157894736,0.0263157894736842,0.0921052631578947,0.1447368421052631,0.0855263157894736,0.0,0.125,0.0,0.0855263157894736,0,0.6118421052631579,0.4736842105263157,0.1513157894736842,0.006578947368421,0,0.0131578947368421,0,0,0.1397849462365591,0.1505376344086021,0.2903225806451613,0.4731182795698925,1.8333333333333333,0.2365591397849462,40.333333333333336,4.4907311951024935,0.0,0.4166666666666667,0.4166666666666667,6.0,0.0,2.25,2.583333333333333,31.58333333333333,0.5,1.1666666666666667,0.0744680851063829,1.0833333333333333,0.0691489361702127,0.0833333333333333,0.0053191489361702,0.9166666666666666,0.0585106382978723,0.5714285714285714
102534,1.8571428571428568,0.2142857142857142,0.0556745182012847,26,0.1153846153846153,0.5714285714285714,0.9333333333333332,0.7837837837837838,1.0714285714285714,1.2758620689655171,0.0342612419700214,0.5235359928029507,0.7403917014123961,0.4510966799867363,41.7154342871613,0.2354497354497354,0.0396825396825396,0.1269841269841269,0.0687830687830687,0.074074074074074,0.2063492063492063,0.0793650793650793,0.0132275132275132,0.0846560846560846,0.0052910052910052,0.1269841269841269,0,0.5952380952380952,0.4841269841269841,0.1058201058201058,0.0449735449735449,0,0.0185185185185185,0,0,0.1333333333333333,0.1244444444444444,0.2577777777777778,0.3955555555555555,1.7727272727272727,0.3466666666666667,138.27272727272728,8.314827937868806,0.0,0.7857142857142857,0.7857142857142857,17.642857142857142,0.0,3.071428571428572,3.2142857142857144,108.0,0.7567567567567568,4.0,0.1199143468950749,3.4285714285714284,0.1027837259100642,0.5714285714285714,0.0171306209850107,0.8571428571428571,0.025695931477516,0.2027027027027027
36116,1.0,0.2,0.0414937759336099,10,0.2,0.4,1.0,0.782608695652174,1.0,1.2777777777777777,0.0663900414937759,0.728780029878843,1.030650602241329,0.5055043524601812,41.81603086155165,0.1943127962085308,0.0473933649289099,0.1658767772511848,0.0473933649289099,0.0379146919431279,0.1990521327014218,0.0947867298578199,0.0189573459715639,0.1137440758293838,0.0047393364928909,0.1658767772511848,0,0.5260663507109005,0.5687203791469194,0.1232227488151658,0.0284360189573459,0,0.0663507109004739,0,0,0.1801801801801801,0.072072072072072,0.2522522522522522,0.3693693693693693,1.4,0.3783783783783784,58.8,5.422176684690384,0.0,0.8,0.8,8.8,0.0,3.4,3.4,31.4,1.1290322580645162,3.5,0.1452282157676348,3.5,0.1452282157676348,0.0,0.0,1.2,0.0497925311203319,0.3225806451612903
89787,0.5,0.0833333333333333,0.0289156626506024,12,0.1666666666666666,0.4166666666666667,0.975,0.6896551724137931,1.0256410256410255,1.45,0.036144578313253,0.5206576008754675,0.736321040510724,0.4492244663238577,34.583333333333336,0.1918238993710692,0.0377358490566037,0.1477987421383647,0.0377358490566037,0.0723270440251572,0.2232704402515723,0.1289308176100629,0.0031446540880503,0.0786163522012578,0.0,0.1477987421383647,0,0.6163522012578616,0.5125786163522013,0.1163522012578616,0.0377358490566037,0,0.0566037735849056,0,0,0.2091836734693877,0.1173469387755102,0.3265306122448979,0.3112244897959184,1.9722222222222223,0.3622448979591837,140.02777777777777,8.367430244040813,0.0,0.4583333333333333,0.5,5.5,0.0,4.416666666666667,4.958333333333333,69.54166666666667,0.979591836734694,2.0,0.1156626506024096,1.9583333333333333,0.1132530120481927,0.0416666666666666,0.0024096385542168,0.6666666666666666,0.0385542168674698,0.2448979591836734
210618,0.6,0.1,0.0416666666666666,12,0.1666666666666666,0.35,1.0,0.6451612903225806,1.0,1.55,0.0555555555555555,0.6666666666666666,0.9428090415820636,0.4896005776422479,44.57142857142857,0.1983122362869198,0.0843881856540084,0.1645569620253164,0.050632911392405,0.050632911392405,0.2320675105485232,0.1139240506329113,0.0337552742616033,0.0590717299578059,0.0042194092827004,0.1645569620253164,0,0.5949367088607594,0.5189873417721519,0.0928270042194092,0.0675105485232067,0,0.0084388185654008,0,0,0.1914893617021276,0.0851063829787234,0.2765957446808511,0.3333333333333333,1.71875,0.3900709219858156,94.53125,6.875,0.0,0.45,0.45,3.15,0.0,3.7,3.75,28.0,1.4444444444444444,1.95,0.1354166666666666,1.95,0.1354166666666666,0.0,0.0,0.15,0.0104166666666666,0.7407407407407407
17622,0.625,0.125,0.0220264317180616,5,0.2,0.5,0.9545454545454546,0.8181818181818182,1.0476190476190477,1.2222222222222223,0.066079295154185,0.7039848816958981,0.995584967399958,0.4991843597407842,58.86421568627451,0.2185792349726776,0.0710382513661202,0.1420765027322404,0.0273224043715847,0.0655737704918032,0.2021857923497267,0.1092896174863388,0.0218579234972677,0.1038251366120218,0.0,0.1420765027322404,0,0.5956284153005464,0.5136612021857924,0.1092896174863388,0.0491803278688524,0,0.0382513661202185,0,0,0.1834862385321101,0.110091743119266,0.2935779816513761,0.3669724770642202,1.3703703703703705,0.3394495412844037,50.7037037037037,5.03506224905431,0.0,0.75,0.75,8.375,0.0,2.125,2.125,33.5,1.0740740740740742,3.625,0.1277533039647577,3.25,0.1145374449339207,0.375,0.013215859030837,1.125,0.039647577092511,0.4814814814814814
188004,0.9411764705882352,0.1176470588235294,0.0588235294117647,16,0.125,0.5882352941176471,0.9285714285714286,0.8125,1.0769230769230769,1.2307692307692308,0.0588235294117647,0.6859943405700353,0.970142500145332,0.4945926897614766,40.02836879432624,0.2844036697247706,0.1238532110091743,0.073394495412844,0.073394495412844,0.0779816513761468,0.1513761467889908,0.0642201834862385,0.0091743119266055,0.0825688073394495,0.0045871559633027,0.073394495412844,0,0.5779816513761468,0.4862385321100917,0.1788990825688073,0.0412844036697247,0,0.0275229357798165,0,0,0.1111111111111111,0.1349206349206349,0.246031746031746,0.492063492063492,1.5714285714285714,0.2619047619047619,51.85714285714285,5.092010548749033,0.0,0.2941176470588235,0.2941176470588235,5.0588235294117645,0.0,2.5294117647058822,2.588235294117647,48.0,0.5428571428571428,1.1176470588235294,0.0698529411764705,0.9411764705882352,0.0588235294117647,0.1764705882352941,0.0110294117647058,1.6470588235294117,0.1029411764705882,0.7714285714285715
131871,0.6363636363636364,0.2727272727272727,0.0265151515151515,7,0.4285714285714285,0.3636363636363636,0.9473684210526316,0.95,1.0555555555555556,1.0526315789473684,0.0568181818181818,0.6527912098338668,0.9231861823449954,0.4856662338567887,44.400000000000006,0.2318181818181818,0.0863636363636363,0.1045454545454545,0.0318181818181818,0.0545454545454545,0.2,0.1727272727272727,0.0136363636363636,0.1,0.0,0.1045454545454545,0,0.6590909090909091,0.5136363636363637,0.0909090909090909,0.0363636363636363,0,0.1227272727272727,0,0,0.2620689655172414,0.0827586206896551,0.3448275862068966,0.3517241379310344,1.8333333333333333,0.3034482758620689,80.66666666666667,6.350852961085884,0.0,0.4545454545454545,0.5454545454545454,8.454545454545455,0.0,2.1818181818181817,2.4545454545454546,41.72727272727273,0.8125,2.363636363636364,0.0984848484848484,2.090909090909091,0.0871212121212121,0.2727272727272727,0.0113636363636363,0.1818181818181818,0.0075757575757575,0.59375
30762,1.5,0.2222222222222222,0.0673316708229426,27,0.1481481481481481,0.6666666666666666,0.9428571428571428,0.7222222222222222,1.0606060606060606,1.3846153846153846,0.0399002493765586,0.5649796412371589,0.7990018711022757,0.462563657752076,46.07161161731207,0.2228739002932551,0.0850439882697947,0.1554252199413489,0.0791788856304985,0.0586510263929618,0.1964809384164222,0.1026392961876832,0.0117302052785923,0.0879765395894428,0.002932551319648,0.1554252199413489,0,0.5806451612903226,0.5219941348973607,0.0821114369501466,0.0527859237536656,0,0.0175953079178885,0,0,0.1767676767676767,0.101010101010101,0.2777777777777778,0.3838383838383838,1.6341463414634143,0.3383838383838384,109.48780487804878,7.398912247014718,0.0,0.6666666666666666,0.6666666666666666,7.055555555555555,0.0,4.0,4.0,57.44444444444444,1.2127659574468086,3.1666666666666665,0.14214463840399,2.9444444444444446,0.1321695760598503,0.2222222222222222,0.0099750623441396,0.7222222222222222,0.0324189526184538,0.6170212765957447
112509,0.75,0.375,0.0491803278688524,6,0.5,0.25,0.9090909090909092,1.0,1.1,1.0,0.1311475409836065,1.0242950394631678,1.4485719366802965,0.5771391707951457,51.348101265822784,0.2254901960784313,0.1078431372549019,0.0588235294117647,0.0588235294117647,0.1078431372549019,0.1568627450980392,0.1176470588235294,0.0098039215686274,0.1372549019607843,0.0098039215686274,0.0588235294117647,0,0.6078431372549019,0.5098039215686274,0.1176470588235294,0.0098039215686274,0,0.0784313725490196,0,0,0.1935483870967742,0.1774193548387097,0.3709677419354839,0.3709677419354839,1.6,0.2580645161290322,25.6,3.5777087639996634,0.0,0.375,0.375,2.375,0.0,0.375,0.5,13.0,0.5,0.75,0.0491803278688524,0.75,0.0491803278688524,0.0,0.0,0.75,0.0491803278688524,0.9166666666666666
90008,4.0,0.75,0.04,16,0.1875,0.5,0.9473684210526316,0.7272727272727273,1.0555555555555556,1.375,0.04,0.565685424949238,0.8,0.4627564263195183,44.421965317919074,0.2278106508875739,0.0384615384615384,0.1183431952662721,0.0473372781065088,0.0621301775147929,0.1686390532544378,0.1331360946745562,0.0118343195266272,0.1005917159763313,0.014792899408284,0.1183431952662721,0,0.591715976331361,0.5414201183431953,0.1153846153846153,0.0355029585798816,0,0.0177514792899408,0,0,0.225,0.105,0.33,0.385,1.9655172413793105,0.285,112.03448275862068,7.484466673004185,0.0,0.5,0.5,73.75,0.0,0.75,0.75,91.5,0.640625,10.25,0.1025,10.0,0.1,0.25,0.0025,2.5,0.025,0.203125
267252,0.9523809523809524,0.1428571428571428,0.0581395348837209,20,0.15,0.5714285714285714,0.9130434782608696,0.9130434782608696,1.0952380952380951,1.0952380952380951,0.0465116279069767,0.6099942813304187,0.8626621856275073,0.4747061855334993,23.250337753314987,0.1402877697841726,0.0179856115107913,0.1366906474820144,0.0719424460431654,0.0539568345323741,0.2050359712230215,0.1223021582733813,0.0107913669064748,0.1151079136690647,0.039568345323741,0.1366906474820144,0,0.5215827338129496,0.6007194244604317,0.1043165467625899,0.039568345323741,0,0.0431654676258992,0,0,0.2344827586206896,0.1034482758620689,0.3379310344827586,0.2689655172413793,1.9655172413793105,0.3931034482758621,112.03448275862068,7.484466673004185,0.0,0.5714285714285714,0.5714285714285714,9.0,0.0,5.047619047619048,5.142857142857143,63.57142857142857,1.1176470588235294,1.809523809523809,0.1104651162790697,1.809523809523809,0.1104651162790697,0.0,0.0,0.3333333333333333,0.0203488372093023,0.1470588235294117
81615,1.0,0.2,0.0497512437810945,10,0.2,0.6,0.9411764705882352,0.9090909090909092,1.0625,1.1,0.0746268656716417,0.7481320020807246,1.0580184237878971,0.5106344530534098,46.274525316455694,0.1402439024390244,0.0,0.1219512195121951,0.0609756097560975,0.073170731707317,0.1890243902439024,0.1707317073170731,0.0182926829268292,0.1036585365853658,0.0060975609756097,0.1219512195121951,0,0.573170731707317,0.5975609756097561,0.1158536585365853,0.0548780487804878,0,0.0670731707317073,0,0,0.2978723404255319,0.1276595744680851,0.425531914893617,0.2446808510638297,1.7222222222222223,0.3297872340425531,53.388888888888886,5.166666666666667,0.0,0.4,0.4,8.7,0.0,1.4,1.4,30.6,1.0,2.3,0.1144278606965174,2.0,0.099502487562189,0.3,0.0149253731343283,0.6,0.0298507462686567,0.0
210238,0.7142857142857143,0.0952380952380952,0.0432276657060518,15,0.1333333333333333,0.4285714285714285,0.88,0.8484848484848485,1.1363636363636365,1.1785714285714286,0.0461095100864553,0.6073516944008986,0.8589250033520304,0.4740015004372812,41.27620967741935,0.2152777777777778,0.0763888888888889,0.1527777777777778,0.0520833333333333,0.0416666666666666,0.2118055555555555,0.1145833333333333,0.0173611111111111,0.0833333333333333,0.0069444444444444,0.1527777777777778,0,0.5833333333333334,0.53125,0.1041666666666666,0.0277777777777777,0,0.0625,0,0,0.1964285714285714,0.0714285714285714,0.2678571428571428,0.369047619047619,1.4523809523809523,0.3630952380952381,88.5952380952381,6.655645652197768,0.0,0.3809523809523809,0.3809523809523809,3.6666666666666665,0.0,3.095238095238096,3.1904761904761907,33.0,1.15,2.1904761904761907,0.132564841498559,2.095238095238096,0.1268011527377521,0.0952380952380952,0.0057636887608069,0.4761904761904761,0.0288184438040345,0.55
110788,1.7777777777777777,0.2222222222222222,0.0727272727272727,16,0.125,0.3333333333333333,0.9615384615384616,0.75,1.04,1.3333333333333333,0.0727272727272727,0.7627700713964739,1.0787197799411874,0.5140489769477772,48.432038834951456,0.2157894736842105,0.0210526315789473,0.1368421052631579,0.0842105263157894,0.0263157894736842,0.1894736842105263,0.1052631578947368,0.0210526315789473,0.1157894736842105,0.0052631578947368,0.1368421052631579,0,0.5368421052631579,0.5684210526315789,0.1,0.0368421052631578,0,0.0052631578947368,0,0,0.196078431372549,0.0490196078431372,0.2450980392156862,0.4019607843137255,1.44,0.3529411764705882,51.84,5.091168824543142,0.0,0.5555555555555556,0.6666666666666666,7.555555555555555,0.0,1.7777777777777777,2.0,28.11111111111111,0.7567567567567568,3.111111111111111,0.1272727272727272,2.888888888888889,0.1181818181818181,0.2222222222222222,0.009090909090909,0.4444444444444444,0.0181818181818181,0.1081081081081081
