,f_uh,f_um,f_start,f_mid,f_uncertain,sen_len,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,posemo,negemo,anx,anger,sad,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
191941,-0.8576301672570279,0.7801564302382745,-0.5961253789262636,0.0912843424849527,0.7413463382133559,1.4018512911712888,1.9090909090909087,0.2727272727272727,0.0601719197707736,21,0.1428571428571428,0.3636363636363636,6.56,1.25,0.0,0.63,0.31,0.9705882352941176,0.85,1.0303030303030305,1.1764705882352942,0.0458452722063037,0.6056089312835716,0.8564603641155027,0.4735362364595604,58.16666666666666,0.2568493150684932,0.0821917808219178,0.1027397260273972,0.071917808219178,0.0513698630136986,0.2020547945205479,0.0890410958904109,0.0171232876712328,0.1198630136986301,0.0034246575342465,0.1027397260273972,0,0.5993150684931506,0.4897260273972603,0.0856164383561643,0.0547945205479452,0,0.023972602739726,0,0,0.1485714285714285,0.0857142857142857,0.2342857142857143,0.4285714285714285,1.2826086956521738,0.3371428571428571,75.67391304347827,6.151175214683706,0.0,0.7272727272727273,0.7272727272727273,15.181818181818182,0.0,3.5454545454545454,3.636363636363636,49.36363636363637,0.7647058823529411,3.5454545454545454,0.1117478510028653,2.727272727272727,0.0859598853868194,0.8181818181818182,0.0257879656160458,0.8181818181818182,0.0257879656160458,0.4705882352941176
192978,-0.5842555286901192,0.0374425199180179,-0.2384764457939482,-0.3630149384227683,-0.3452519486025129,-0.0163327577184121,0.6842105263157895,0.1052631578947368,0.0358126721763085,13,0.1538461538461538,0.631578947368421,4.31,1.85,0.92,0.0,0.31,0.926829268292683,0.7096774193548387,1.0789473684210529,1.4090909090909092,0.0413223140495867,0.5567022142689041,0.787295821622217,0.4594274054972963,58.275735294117645,0.3310580204778157,0.1194539249146757,0.0853242320819112,0.0443686006825938,0.0546075085324232,0.1774744027303754,0.0580204778156996,0.0136518771331058,0.1092150170648464,0.0,0.0853242320819112,0,0.621160409556314,0.4368600682593856,0.1262798634812286,0.0409556313993174,0,0.0204778156996587,0,0,0.0934065934065934,0.0879120879120879,0.1813186813186813,0.532967032967033,1.5757575757575757,0.2857142857142857,81.93939393939394,6.4007575309253015,0.0,0.5263157894736842,0.631578947368421,5.315789473684211,0.0,3.526315789473684,3.684210526315789,44.68421052631579,0.5967741935483871,1.947368421052632,0.1019283746556473,1.3157894736842106,0.0688705234159779,0.631578947368421,0.0330578512396694,0.6842105263157895,0.0358126721763085,0.5645161290322581
197778,-0.8576301672570279,0.4088490047480649,-0.5961253789262636,-0.1900724573061649,-0.6116975055228792,-0.2051670468368678,0.9473684210526316,0.1578947368421052,0.0588235294117647,18,0.1666666666666666,0.6842105263157895,5.9,1.48,0.37,0.74,0.0,0.918918918918919,0.8571428571428571,1.088235294117647,1.1666666666666667,0.0522875816993464,0.6467616667635546,0.9146591207600472,0.4844146933875446,44.64437689969605,0.2379032258064516,0.0362903225806451,0.1088709677419354,0.0725806451612903,0.0927419354838709,0.2016129032258064,0.0564516129032258,0.0120967741935483,0.0927419354838709,0.0040322580645161,0.1088709677419354,0,0.5887096774193549,0.4677419354838709,0.1209677419354838,0.0201612903225806,0,0.0483870967741935,0,0,0.0958904109589041,0.1575342465753424,0.2534246575342466,0.4041095890410959,1.5625,0.3424657534246575,78.125,6.25,0.0,0.4736842105263157,0.4736842105263157,5.052631578947368,0.0,2.8421052631578947,3.3157894736842106,36.89473684210526,0.7,1.8421052631578947,0.1143790849673202,1.4210526315789471,0.088235294117647,0.4210526315789473,0.0261437908496732,0.5263157894736842,0.0326797385620915,0.18
19850,-0.4713399171081352,-0.7624630849109227,-0.5961253789262636,-0.7710293477519611,-0.6116975055228792,0.1725015313997381,1.25,0.25,0.0579150579150579,15,0.2,0.8333333333333334,7.39,0.43,0.0,0.43,0.0,0.8928571428571429,0.8666666666666667,1.12,1.1538461538461535,0.0617760617760617,0.7029996402619949,0.99419162560192,0.4989516845680113,38.13537906137184,0.2068965517241379,0.0560344827586206,0.1379310344827586,0.0646551724137931,0.0646551724137931,0.1982758620689655,0.1163793103448275,0.0172413793103448,0.0818965517241379,0.0172413793103448,0.1379310344827586,0,0.5862068965517241,0.5301724137931034,0.0948275862068965,0.0387931034482758,0,0.0172413793103448,0,0,0.1985294117647058,0.1102941176470588,0.3088235294117647,0.3529411764705882,2.3,0.3382352941176471,105.8,7.273238618387272,0.0,0.3333333333333333,0.3333333333333333,8.666666666666666,0.0,2.1666666666666665,2.4166666666666665,39.41666666666666,0.9428571428571428,2.75,0.1274131274131274,2.6666666666666665,0.1235521235521235,0.0833333333333333,0.0038610038610038,0.4166666666666667,0.0193050193050193,0.3714285714285714
201005,-0.8576301672570279,1.458740424607184,-0.5961253789262636,0.6054788022188163,2.0943901819495907,0.652680152301183,0.8461538461538461,0.2307692307692307,0.0491071428571428,11,0.2727272727272727,0.5384615384615384,3.13,1.04,0.0,0.0,0.0,0.8571428571428571,0.9333333333333332,1.1666666666666667,1.0714285714285714,0.0714285714285714,0.7559289460184544,1.0690449676496976,0.5123374100361525,39.08085106382978,0.1843575418994413,0.0837988826815642,0.1452513966480447,0.0614525139664804,0.0446927374301676,0.1955307262569832,0.1229050279329608,0.0167597765363128,0.106145251396648,0.0055865921787709,0.1452513966480447,0,0.547486033519553,0.5754189944134078,0.1173184357541899,0.0558659217877094,0,0.0223463687150838,0,0,0.2244897959183673,0.0816326530612244,0.3061224489795918,0.336734693877551,1.5217391304347827,0.3571428571428571,53.26086956521739,5.1604684654214,0.0,0.5384615384615384,0.5384615384615384,8.923076923076923,0.0,2.6923076923076925,2.6923076923076925,29.23076923076923,1.5555555555555556,2.1538461538461537,0.125,2.0,0.1160714285714285,0.1538461538461538,0.0089285714285714,0.3846153846153846,0.0223214285714285,0.8333333333333334
202810,-0.8576301672570279,-0.3139839962466599,-0.5961253789262636,-0.7377964347482697,0.2966396203420059,0.4827292920944712,0.75,0.1875,0.0350877192982456,12,0.25,0.625,4.2,3.5,0.35,0.0,0.0,0.8461538461538461,0.7619047619047619,1.181818181818182,1.3125,0.043859649122807,0.5735393346764044,0.8111071056538127,0.4641196301194017,38.22891566265061,0.2147887323943662,0.0809859154929577,0.1091549295774647,0.0422535211267605,0.0704225352112676,0.2077464788732394,0.1373239436619718,0.0035211267605633,0.0950704225352112,0.0105633802816901,0.1091549295774647,0,0.6302816901408451,0.5070422535211268,0.1091549295774647,0.0422535211267605,0,0.0211267605633802,0,0,0.217877094972067,0.1117318435754189,0.329608938547486,0.3407821229050279,1.9666666666666663,0.329608938547486,116.03333333333332,7.616867247541253,0.0,0.3125,0.3125,7.5,0.0,2.0625,2.1875,54.3125,0.868421052631579,2.0625,0.0964912280701754,1.9375,0.0906432748538011,0.125,0.0058479532163742,0.6875,0.0321637426900584,0.6052631578947368
202826,0.8875739985942191,-0.798590005640412,1.479515750859495,-0.3494537658583587,0.9346383158899608,1.1908578762886222,0.7647058823529411,0.1176470588235294,0.0412698412698412,13,0.1538461538461538,0.7058823529411765,5.0,2.5,0.0,0.36,0.36,0.96875,0.7878787878787878,1.032258064516129,1.2692307692307692,0.0507936507936507,0.6374552583116766,0.9014978717104176,0.4819737005191116,50.44278996865204,0.2490566037735849,0.0754716981132075,0.1056603773584905,0.0490566037735849,0.0566037735849056,0.1811320754716981,0.1547169811320754,0.0075471698113207,0.090566037735849,0.0113207547169811,0.1056603773584905,0,0.6415094339622641,0.5132075471698113,0.0943396226415094,0.0566037735849056,0,0.0075471698113207,0,0,0.2411764705882353,0.088235294117647,0.3294117647058823,0.388235294117647,1.263157894736842,0.2823529411764706,60.63157894736842,5.505977612893481,0.0,0.2941176470588235,0.2941176470588235,6.941176470588236,0.0,2.117647058823529,2.117647058823529,29.529411764705884,0.6521739130434783,1.7647058823529411,0.0952380952380952,1.6470588235294117,0.0888888888888888,0.1176470588235294,0.0063492063492063,0.8823529411764706,0.0476190476190476,0.4347826086956521
204378,-0.6377124505881038,-0.0433585162518584,-0.5961253789262636,-0.3581812531522856,-0.6116975055228792,1.2920191026020722,5.0,1.5,0.0446428571428571,10,0.3,0.0,4.46,1.49,0.0,0.5,0.0,0.8947368421052632,0.7058823529411765,1.1176470588235294,1.4166666666666667,0.0714285714285714,0.7559289460184544,1.0690449676496976,0.5123374100361525,56.24537487828627,0.2110552763819095,0.0552763819095477,0.1306532663316583,0.050251256281407,0.0854271356783919,0.1809045226130653,0.135678391959799,0.0201005025125628,0.0804020100502512,0.0251256281407035,0.1306532663316583,0,0.6130653266331658,0.5226130653266332,0.0804020100502512,0.050251256281407,0,0.0351758793969849,0,0,0.221311475409836,0.1393442622950819,0.360655737704918,0.3442622950819672,1.44,0.2950819672131147,51.84,5.091168824543142,0.0,0.5,0.5,25.0,0.0,0.5,0.5,25.0,0.8709677419354839,13.5,0.1205357142857142,13.0,0.1160714285714285,0.5,0.0044642857142857,2.0,0.0178571428571428,0.3548387096774194
207118,-0.8576301672570279,0.1024617989026143,-0.5961253789262636,-0.4222362057682634,0.1827502559369286,0.3613358205184324,0.4705882352941176,0.1764705882352941,0.0317460317460317,8,0.375,0.5294117647058824,7.8,2.29,0.0,0.46,0.0,0.9090909090909092,0.8,1.1,1.25,0.0595238095238095,0.6681531047810609,0.944911182523068,0.4897522254546167,44.13442622950819,0.2169811320754717,0.0566037735849056,0.1462264150943396,0.0377358490566037,0.080188679245283,0.1839622641509433,0.1037735849056603,0.0094339622641509,0.1132075471698113,0.0,0.1462264150943396,0,0.5849056603773585,0.5188679245283019,0.1084905660377358,0.0471698113207547,0,0.0047169811320754,0,0,0.1774193548387097,0.1370967741935483,0.314516129032258,0.3709677419354839,1.6956521739130437,0.314516129032258,66.1304347826087,5.750236290040988,0.0,0.4705882352941176,0.4705882352941176,2.8823529411764706,0.0,3.294117647058824,3.411764705882353,23.705882352941178,0.9411764705882352,1.8823529411764703,0.1269841269841269,1.8235294117647056,0.123015873015873,0.0588235294117647,0.0039682539682539,0.2941176470588235,0.0198412698412698,0.3529411764705882
207867,-0.8576301672570279,1.150293154439498,-0.5961253789262636,0.3717540477943329,-0.6116975055228792,1.143649304008778,1.1666666666666667,0.3333333333333333,0.0482758620689655,7,0.2857142857142857,0.3333333333333333,2.27,0.0,0.0,0.0,0.0,0.9,0.9285714285714286,1.1111111111111112,1.0769230769230769,0.1034482758620689,0.8808303292720552,1.2456821978060997,0.544142070133146,67.80440414507771,0.3043478260869565,0.0695652173913043,0.0521739130434782,0.0608695652173913,0.0434782608695652,0.1652173913043478,0.0782608695652174,0.008695652173913,0.1304347826086956,0.0,0.0521739130434782,0,0.591304347826087,0.4869565217391304,0.1565217391304348,0.0347826086956521,0,0.017391304347826,0,0,0.1323529411764706,0.0735294117647058,0.2058823529411764,0.5147058823529411,1.1176470588235294,0.2794117647058823,21.235294117647054,3.258473117707668,0.0,0.5,0.5,8.0,0.0,0.8333333333333334,1.0,16.666666666666668,0.2222222222222222,1.0,0.0413793103448275,1.0,0.0413793103448275,0.0,0.0,1.0,0.0413793103448275,0.2962962962962963
209354,-0.6575248574952142,-0.9647738409960632,-0.5961253789262636,-1.0721054389978426,-0.2216308118331537,2.3036313657335983,0.5714285714285714,0.1428571428571428,0.0304182509505703,8,0.25,0.8571428571428571,3.6,3.15,0.0,1.35,0.45,1.0,0.7368421052631579,1.0,1.3571428571428572,0.0570342205323193,0.654031080295421,0.9249396239673112,0.4859970103956051,40.92432188065099,0.1872146118721461,0.0273972602739726,0.1050228310502283,0.0365296803652968,0.1095890410958904,0.182648401826484,0.1004566210045662,0.0045662100456621,0.1278538812785388,0.0,0.1050228310502283,0,0.5799086757990868,0.5205479452054794,0.1461187214611872,0.0319634703196347,0,0.0182648401826484,0,0,0.1732283464566929,0.1889763779527559,0.3622047244094488,0.3228346456692913,1.6666666666666667,0.3149606299212598,66.66666666666667,5.773502691896258,0.0,0.5,0.5,8.142857142857142,0.0,2.5,3.0,40.285714285714285,0.7142857142857143,1.7857142857142858,0.0950570342205323,1.6428571428571428,0.0874524714828897,0.1428571428571428,0.0076045627376425,0.7142857142857143,0.0380228136882129,0.1714285714285714
209758,-0.373011489797508,1.0656904746220754,-0.1734493670426182,0.5640761314350508,-0.296807301889719,-0.2726078643790578,0.4444444444444444,0.0555555555555555,0.0261437908496732,8,0.125,0.6111111111111112,3.64,0.36,0.0,0.0,0.0,0.9615384615384616,0.8076923076923077,1.04,1.238095238095238,0.0522875816993464,0.6467616667635546,0.9146591207600472,0.4844146933875446,36.68237704918033,0.1857707509881423,0.0474308300395256,0.1581027667984189,0.0316205533596837,0.0711462450592885,0.2450592885375494,0.1067193675889328,0.0158102766798418,0.0869565217391304,0.0039525691699604,0.1581027667984189,0,0.6086956521739131,0.4980237154150198,0.0948616600790513,0.0197628458498023,0,0.0711462450592885,0,0,0.1753246753246753,0.1168831168831168,0.2922077922077922,0.3051948051948052,1.7714285714285714,0.4025974025974026,109.82857142857142,7.41041737787324,0.0,0.6111111111111112,0.6111111111111112,4.611111111111111,0.0,3.8333333333333335,3.8333333333333335,37.22222222222222,1.2285714285714286,2.388888888888889,0.1405228758169934,2.2222222222222223,0.130718954248366,0.1666666666666666,0.0098039215686274,0.3888888888888889,0.022875816993464,0.3428571428571428
210098,1.0462289227625146,3.023638207539566,-0.0426210776500612,3.134476042950676,1.8624398087376648,-0.1168808856904597,1.0,0.1818181818181818,0.0452674897119341,11,0.1818181818181818,0.6363636363636364,3.81,2.86,0.48,0.0,0.95,0.875,0.7777777777777778,1.1428571428571428,1.2857142857142858,0.0658436213991769,0.7257747386024231,1.0264004785593346,0.5047438028571659,35.45288753799392,0.2542372881355932,0.0451977401129943,0.1242937853107344,0.0621468926553672,0.0621468926553672,0.192090395480226,0.0677966101694915,0.0,0.1129943502824858,0.0056497175141242,0.1242937853107344,0,0.576271186440678,0.4915254237288136,0.1186440677966101,0.0225988700564971,0,0.0056497175141242,0,0,0.1176470588235294,0.1078431372549019,0.2254901960784313,0.4411764705882353,1.4782608695652173,0.3333333333333333,50.26086956521739,5.013026509266503,0.0,0.6363636363636364,0.6363636363636364,9.363636363636363,0.0,2.363636363636364,2.4545454545454546,49.81818181818182,0.8108108108108109,2.727272727272727,0.1234567901234567,2.0,0.0905349794238683,0.7272727272727273,0.0329218106995884,0.8181818181818182,0.037037037037037,0.2162162162162162
210555,2.480542803682825,-0.9647738409960632,3.435177624588273,0.1957367265431942,-0.6116975055228792,-0.0837735752608491,0.9166666666666666,0.0833333333333333,0.0572916666666666,11,0.0909090909090909,0.5,7.51,1.73,0.0,0.58,1.16,0.9583333333333334,0.7894736842105263,1.0434782608695652,1.2666666666666666,0.0833333333333333,0.8164965809277261,1.1547005383792517,0.5273592321148182,40.485067873303166,0.2549019607843137,0.0588235294117647,0.1372549019607843,0.0718954248366013,0.0522875816993464,0.2026143790849673,0.1045751633986928,0.0130718954248366,0.065359477124183,0.0065359477124183,0.1372549019607843,0,0.6143790849673203,0.4901960784313725,0.0915032679738562,0.0457516339869281,0,0.0261437908496732,0,0,0.1702127659574468,0.0851063829787234,0.2553191489361702,0.4148936170212766,1.1923076923076923,0.3297872340425531,36.96153846153846,4.298926520745526,0.0,0.5833333333333334,0.5833333333333334,3.8333333333333335,0.0,2.583333333333333,2.9166666666666665,17.666666666666668,0.9,2.25,0.140625,1.75,0.109375,0.5,0.03125,0.1666666666666666,0.0104166666666666,0.3
21285,-0.5368837501658896,-0.9647738409960632,0.2431230201206857,-1.230929982544982,-0.6116975055228792,0.482729292093935,0.4814814814814814,0.074074074074074,0.0365168539325842,13,0.1538461538461538,0.8518518518518519,6.47,0.72,0.72,0.0,0.0,1.0,0.96,1.0,1.0416666666666667,0.0449438202247191,0.5996253511966891,0.847998304005088,0.4719355596278967,34.04356120826709,0.225,0.0964285714285714,0.1428571428571428,0.0464285714285714,0.075,0.2071428571428571,0.1142857142857142,0.0071428571428571,0.0821428571428571,0.0107142857142857,0.1428571428571428,0,0.6214285714285714,0.4928571428571429,0.0892857142857142,0.025,0,0.0392857142857142,0,0,0.1839080459770115,0.1206896551724138,0.3045977011494253,0.3620689655172414,1.7058823529411764,0.3333333333333333,98.94117647058825,7.033533126053656,0.0,0.4444444444444444,0.4814814814814814,3.111111111111111,0.0,3.4444444444444446,3.592592592592593,41.14814814814815,1.1944444444444444,1.5925925925925926,0.1207865168539325,1.4814814814814814,0.1123595505617977,0.1111111111111111,0.0084269662921348,0.2592592592592592,0.0196629213483146,0.75
213619,-0.0311487018221878,-0.9647738409960632,1.5664030539668057,-1.230929982544982,-0.2089309659920929,-1.6618887057506706,1.1538461538461535,0.1538461538461538,0.0617283950617283,15,0.1333333333333333,0.3846153846153846,0.93,3.26,0.0,1.4,0.0,0.9523809523809524,0.6785714285714286,1.05,1.4736842105263157,0.0699588477366255,0.7711356597650746,1.090550508469293,0.5157803846325132,32.54464285714286,0.1722488038277512,0.0382775119617224,0.1435406698564593,0.0717703349282296,0.0382775119617224,0.2440191387559808,0.0813397129186602,0.0191387559808612,0.1483253588516746,0.0047846889952153,0.1435406698564593,0,0.5358851674641149,0.5454545454545454,0.0765550239234449,0.0334928229665071,0,0.062200956937799,0,0,0.1517857142857142,0.0714285714285714,0.2232142857142857,0.3214285714285714,1.6451612903225807,0.4553571428571428,83.90322580645162,6.477006477009716,0.0,0.5384615384615384,0.5384615384615384,4.153846153846154,0.0,2.8461538461538463,3.0,23.53846153846154,1.1071428571428572,2.3846153846153846,0.1275720164609053,2.3076923076923075,0.1234567901234567,0.0769230769230769,0.0041152263374485,0.2307692307692307,0.0123456790123456,0.2857142857142857
21844,-0.8576301672570279,-0.9647738409960632,-0.5961253789262636,-1.230929982544982,-0.6116975055228792,-1.6618887057506706,0.4285714285714285,0.1428571428571428,0.0372670807453416,6,0.3333333333333333,0.8571428571428571,5.84,0.73,0.0,0.73,0.0,0.875,0.8181818181818182,1.1428571428571428,1.2222222222222223,0.0993788819875776,0.8916451401205645,1.260976649982561,0.545634341038761,43.35170250896057,0.2164179104477611,0.0746268656716417,0.0970149253731343,0.044776119402985,0.0597014925373134,0.1940298507462686,0.1567164179104477,0.0074626865671641,0.0746268656716417,0.0149253731343283,0.0970149253731343,0,0.6268656716417911,0.5298507462686567,0.1343283582089552,0.0223880597014925,0,0.0074626865671641,0,0,0.25,0.0952380952380952,0.3452380952380952,0.3452380952380952,1.5294117647058822,0.3095238095238095,39.76470588235294,4.458963213705229,0.0,0.3571428571428571,0.3571428571428571,2.5,0.0,2.7142857142857144,2.7142857142857144,16.0,0.6842105263157895,0.9285714285714286,0.0807453416149068,0.9285714285714286,0.0807453416149068,0.0,0.0,0.2857142857142857,0.0248447204968944,0.5263157894736842
218708,-0.5403203189204375,2.857454372183915,-0.5961253789262636,1.9171993627643864,0.0068368230422568,0.0302627162200365,0.9130434782608696,0.0434782608695652,0.0606936416184971,21,0.0476190476190476,0.7391304347826086,3.21,1.07,0.0,0.36,0.0,0.9285714285714286,0.8076923076923077,1.0769230769230769,1.238095238095238,0.0462427745664739,0.6082287370157644,0.8601653289127525,0.4742354840126425,26.615384615384617,0.2364341085271318,0.0775193798449612,0.1046511627906976,0.0813953488372093,0.0426356589147286,0.2131782945736434,0.1317829457364341,0.0,0.0697674418604651,0.0310077519379844,0.1046511627906976,0,0.624031007751938,0.5077519379844961,0.0891472868217054,0.0426356589147286,0,0.0077519379844961,0,0,0.2111801242236025,0.0683229813664596,0.2795031055900621,0.3788819875776397,1.8333333333333333,0.3416149068322981,100.83333333333331,7.1004694680469305,0.0,0.5652173913043478,0.5652173913043478,10.826086956521738,0.0,3.739130434782609,3.8260869565217392,78.47826086956522,0.6585365853658537,1.173913043478261,0.0780346820809248,1.173913043478261,0.0780346820809248,0.0,0.0,0.5217391304347826,0.0346820809248554,0.4878048780487805
219605,1.2293742043527611,-0.1840444131507219,1.3541414544294827,0.4255353910943099,-0.6116975055228792,-0.0028445942098816,0.75,0.15,0.0449101796407185,15,0.2,0.3,4.36,1.34,0.0,0.34,0.0,0.7307692307692307,0.7727272727272727,1.368421052631579,1.2941176470588236,0.0479041916167664,0.6190585860273095,0.8754810482633324,0.4771160647436897,43.58348181532334,0.2436363636363636,0.0727272727272727,0.1018181818181818,0.0545454545454545,0.069090909090909,0.1854545454545454,0.0981818181818181,0.0072727272727272,0.1054545454545454,0.0036363636363636,0.1018181818181818,0,0.5963636363636363,0.5018181818181818,0.1309090909090909,0.0181818181818181,0,0.0181818181818181,0,0,0.1646341463414634,0.1158536585365853,0.2804878048780488,0.4085365853658536,1.9615384615384612,0.3109756097560975,100.03846153846152,7.072427501871672,0.0,0.35,0.4,6.4,0.0,3.8,4.15,54.4,0.5957446808510638,1.4,0.0838323353293413,1.4,0.0838323353293413,0.0,0.0,0.75,0.0449101796407185,0.425531914893617
221104,-0.0233883124753817,0.1275142787124423,-0.0504169128793035,0.0933535354818697,0.2013992644219005,-0.2745347448803492,0.9375,0.125,0.0612244897959183,15,0.1333333333333333,0.5,5.63,1.41,0.0,0.0,0.0,0.8888888888888888,0.6956521739130435,1.125,1.4375,0.0653061224489796,0.7228063223242011,1.022202503999904,0.503991744456809,47.36666666666667,0.2160804020100502,0.0603015075376884,0.1658291457286432,0.0753768844221105,0.0603015075376884,0.1809045226130653,0.1055276381909547,0.0150753768844221,0.0904522613065326,0.0050251256281407,0.1658291457286432,0,0.5628140703517588,0.542713567839196,0.0854271356783919,0.050251256281407,0,0.0301507537688442,0,0,0.1875,0.1071428571428571,0.2946428571428571,0.3839285714285714,1.2413793103448276,0.3214285714285714,44.689655172413794,4.727031582950012,0.0,0.4375,0.4375,3.5,0.0,2.875,2.9375,23.3125,1.096774193548387,2.125,0.1387755102040816,2.0625,0.1346938775510204,0.0625,0.0040816326530612,0.3125,0.0204081632653061,0.3870967741935484
221740,0.3052855072749788,0.0097072877910015,-0.5961253789262636,0.4304911588538889,-0.1583215578835124,0.199477858416904,0.9090909090909092,0.1818181818181818,0.0448430493273542,10,0.2,0.4545454545454545,3.66,2.62,0.0,2.09,0.0,1.0,0.92,1.0,1.0869565217391304,0.0672645739910313,0.7102705857155677,1.0044742952736376,0.5008256285468337,44.6,0.2295081967213114,0.0710382513661202,0.1475409836065573,0.0546448087431694,0.0710382513661202,0.2240437158469945,0.0710382513661202,0.0218579234972677,0.081967213114754,0.0054644808743169,0.1475409836065573,0,0.5956284153005464,0.4754098360655737,0.0928961748633879,0.0546448087431694,0,0.0382513661202185,0,0,0.1192660550458715,0.1192660550458715,0.2385321100917431,0.3853211009174312,1.3225806451612905,0.3761467889908257,54.2258064516129,5.2070052070078106,0.0,0.6363636363636364,0.6363636363636364,7.454545454545454,0.0,2.636363636363636,2.727272727272727,27.90909090909091,1.0,2.636363636363636,0.1300448430493273,2.4545454545454546,0.1210762331838565,0.1818181818181818,0.0089686098654708,0.5454545454545454,0.0269058295964125,0.4482758620689655
222247,0.9052023235018076,0.6355149439102077,0.0188794002695166,1.1942955871748275,-0.6116975055228792,0.6629802044351704,1.2941176470588236,0.1764705882352941,0.0520094562647754,22,0.1363636363636363,0.1764705882352941,3.7,1.59,0.0,0.53,0.53,0.8780487804878049,0.8709677419354839,1.1388888888888888,1.148148148148148,0.0354609929078014,0.5157106231293968,0.7293249574894728,0.4478061083267564,40.42890995260664,0.2367688022284122,0.0612813370473537,0.0807799442896936,0.0612813370473537,0.0696378830083565,0.1699164345403899,0.1392757660167131,0.0139275766016713,0.0974930362116991,0.0055710306406685,0.0807799442896936,0,0.6155988857938719,0.5236768802228412,0.1253481894150417,0.0278551532033426,0,0.0278551532033426,0,0,0.2262443438914027,0.1131221719457013,0.3393665158371041,0.3846153846153846,1.525,0.2760180995475113,93.025,6.820007331374359,0.0,0.5294117647058824,0.5882352941176471,14.176470588235292,0.0,3.5294117647058822,3.7058823529411766,88.47058823529412,0.492063492063492,1.8235294117647056,0.0732860520094562,1.7058823529411764,0.0685579196217494,0.1176470588235294,0.0047281323877068,1.1176470588235294,0.0449172576832151,0.3492063492063492
223338,-0.1896094339168376,-0.614913134984166,-0.5961253789262636,-0.435613095308931,-0.6116975055228792,-0.4479539899893707,0.4666666666666667,0.2,0.0421686746987951,7,0.4285714285714285,0.8666666666666667,8.27,3.01,0.0,0.75,0.0,0.9411764705882352,0.9230769230769232,1.0625,1.0833333333333333,0.0963855421686747,0.8781140799175228,1.2418408411301325,0.5423699815079454,33.2,0.2204724409448819,0.0629921259842519,0.1732283464566929,0.0551181102362204,0.0629921259842519,0.1968503937007874,0.1023622047244094,0.0,0.0866141732283464,0.0078740157480314,0.1732283464566929,0,0.5826771653543307,0.5196850393700787,0.0944881889763779,0.0314960629921259,0,0.0629921259842519,0,0,0.1756756756756756,0.1081081081081081,0.2837837837837837,0.3783783783783784,1.4705882352941178,0.3378378378378378,36.76470588235294,4.287464628562721,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,0.0,1.4,1.4,19.0,1.2,1.6,0.144578313253012,1.4666666666666666,0.1325301204819277,0.1333333333333333,0.0120481927710843,0.3333333333333333,0.0301204819277108,0.4
223926,-0.8576301672570279,-0.0990720010038336,-0.5961253789262636,-0.5749476817549368,-0.6116975055228792,-0.0837735752608491,1.1666666666666667,0.1666666666666666,0.056,14,0.1428571428571428,0.1666666666666666,6.05,1.86,0.0,0.0,0.0,0.9047619047619048,0.7,1.105263157894737,1.4285714285714286,0.06,0.6708203932499369,0.9486832980505138,0.4904590001427902,45.83333333333333,0.235576923076923,0.0721153846153846,0.0913461538461538,0.0673076923076923,0.0817307692307692,0.1923076923076923,0.125,0.0192307692307692,0.0913461538461538,0.0048076923076923,0.0913461538461538,0,0.6346153846153846,0.4903846153846153,0.0913461538461538,0.0673076923076923,0,0.0144230769230769,0,0,0.1969696969696969,0.1287878787878787,0.3257575757575757,0.3712121212121212,1.7391304347826086,0.303030303030303,69.56521739130434,5.897678246195885,0.0,0.5,0.5,7.416666666666667,0.0,1.75,1.8333333333333333,40.083333333333336,0.5882352941176471,1.6666666666666667,0.08,1.5833333333333333,0.076,0.0833333333333333,0.004,0.4166666666666667,0.02,0.4411764705882353
